"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Population","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"County","Cameron","LA","22023","=""22023""","5222","2019-2023","2022","Census","United States"
"County","Catahoula","LA","22025","=""22025""","8738","2019-2023","2022","Census","United States"
"County","Claiborne","LA","22027","=""22027""","14019","2019-2023","2022","Census","United States"
"County","Concordia","LA","22029","=""22029""","18325","2019-2023","2022","Census","United States"
"County","De Soto","LA","22031","=""22031""","26897","2019-2023","2022","Census","United States"
"County","East Baton Rouge","LA","22033","=""22033""","452821","2019-2023","2022","Census","United States"
"County","East Carroll","LA","22035","=""22035""","7195","2019-2023","2022","Census","United States"
"County","East Feliciana","LA","22037","=""22037""","19378","2019-2023","2022","Census","United States"
"County","Evangeline","LA","22039","=""22039""","32162","2019-2023","2022","Census","United States"
"County","Franklin","LA","22041","=""22041""","19590","2019-2023","2022","Census","United States"
"County","Grant","LA","22043","=""22043""","22123","2019-2023","2022","Census","United States"
"County","Iberia","LA","22045","=""22045""","69194","2019-2023","2022","Census","United States"
"County","Iberville","LA","22047","=""22047""","29950","2019-2023","2022","Census","United States"
"County","Jackson","LA","22049","=""22049""","14939","2019-2023","2022","Census","United States"
"County","Jefferson","LA","22051","=""22051""","432484","2019-2023","2022","Census","United States"
"County","Jefferson Davis","LA","22053","=""22053""","32083","2019-2023","2022","Census","United States"
"County","Lafayette","LA","22055","=""22055""","245075","2019-2023","2022","Census","United States"
"County","Lafourche","LA","22057","=""22057""","96670","2019-2023","2022","Census","United States"
"County","LaSalle","LA","22059","=""22059""","14804","2019-2023","2022","Census","United States"
"County","Lincoln","LA","22061","=""22061""","48160","2019-2023","2022","Census","United States"
"County","Livingston","LA","22063","=""22063""","145583","2019-2023","2022","Census","United States"
"County","Madison","LA","22065","=""22065""","9757","2019-2023","2022","Census","United States"
"County","Morehouse","LA","22067","=""22067""","24967","2019-2023","2022","Census","United States"
"County","Natchitoches","LA","22069","=""22069""","37047","2019-2023","2022","Census","United States"
"County","Orleans","LA","22071","=""22071""","376035","2019-2023","2022","Census","United States"
"County","Ouachita","LA","22073","=""22073""","158916","2019-2023","2022","Census","United States"
"County","Plaquemines","LA","22075","=""22075""","23070","2019-2023","2022","Census","United States"
"County","Pointe Coupee","LA","22077","=""22077""","20438","2019-2023","2022","Census","United States"
"County","Rapides","LA","22079","=""22079""","128470","2019-2023","2022","Census","United States"
"County","Red River","LA","22081","=""22081""","7529","2019-2023","2022","Census","United States"
"County","Richland","LA","22083","=""22083""","19908","2019-2023","2022","Census","United States"
"County","Sabine","LA","22085","=""22085""","22085","2019-2023","2022","Census","United States"
"County","St. Bernard","LA","22087","=""22087""","44172","2019-2023","2022","Census","United States"
"County","St. Charles","LA","22089","=""22089""","51863","2019-2023","2022","Census","United States"
"County","St. Helena","LA","22091","=""22091""","10849","2019-2023","2022","Census","United States"
"County","St. James","LA","22093","=""22093""","19797","2019-2023","2022","Census","United States"
"County","St. John the Baptist","LA","22095","=""22095""","41342","2019-2023","2022","Census","United States"
"County","St. Landry","LA","22097","=""22097""","82128","2019-2023","2022","Census","United States"
"County","St. Martin","LA","22099","=""22099""","51559","2019-2023","2022","Census","United States"
"County","St. Mary","LA","22101","=""22101""","48455","2019-2023","2022","Census","United States"
"County","St. Tammany","LA","22103","=""22103""","269331","2019-2023","2022","Census","United States"
"County","Tangipahoa","LA","22105","=""22105""","135218","2019-2023","2022","Census","United States"
"County","Tensas","LA","22107","=""22107""","3992","2019-2023","2022","Census","United States"
"County","Terrebonne","LA","22109","=""22109""","107362","2019-2023","2022","Census","United States"
"County","Union","LA","22111","=""22111""","20914","2019-2023","2022","Census","United States"
"County","Vermilion","LA","22113","=""22113""","57031","2019-2023","2022","Census","United States"
"County","Vernon","LA","22115","=""22115""","47764","2019-2023","2022","Census","United States"
"County","Washington","LA","22117","=""22117""","45238","2019-2023","2022","Census","United States"
"County","Webster","LA","22119","=""22119""","36189","2019-2023","2022","Census","United States"
"County","West Baton Rouge","LA","22121","=""22121""","27666","2019-2023","2022","Census","United States"
"County","West Carroll","LA","22123","=""22123""","9622","2019-2023","2022","Census","United States"
"County","West Feliciana","LA","22125","=""22125""","15381","2019-2023","2022","Census","United States"
"County","Winn","LA","22127","=""22127""","13506","2019-2023","2022","Census","United States"
"County","Androscoggin","ME","23001","=""23001""","112323","2019-2023","2022","Census","United States"
"County","Aroostook","ME","23003","=""23003""","67227","2019-2023","2022","Census","United States"
"County","Cumberland","ME","23005","=""23005""","305940","2019-2023","2022","Census","United States"
"County","Franklin","ME","23007","=""23007""","30145","2019-2023","2022","Census","United States"
"County","Hancock","ME","23009","=""23009""","56084","2019-2023","2022","Census","United States"
"County","Kennebec","ME","23011","=""23011""","125614","2019-2023","2022","Census","United States"
"County","Knox","ME","23013","=""23013""","40860","2019-2023","2022","Census","United States"
"County","Lincoln","ME","23015","=""23015""","35840","2019-2023","2022","Census","United States"
"County","Oxford","ME","23017","=""23017""","58728","2019-2023","2022","Census","United States"
"County","Penobscot","ME","23019","=""23019""","153571","2019-2023","2022","Census","United States"
"County","Piscataquis","ME","23021","=""23021""","17125","2019-2023","2022","Census","United States"
"County","Sagadahoc","ME","23023","=""23023""","37093","2019-2023","2022","Census","United States"
"County","Somerset","ME","23025","=""23025""","50852","2019-2023","2022","Census","United States"
"County","Waldo","ME","23027","=""23027""","40006","2019-2023","2022","Census","United States"
"County","Washington","ME","23029","=""23029""","31261","2019-2023","2022","Census","United States"
"County","York","ME","23031","=""23031""","214731","2019-2023","2022","Census","United States"
"County","Allegany","MD","24001","=""24001""","67762","2019-2023","2022","Census","United States"
"County","Anne Arundel","MD","24003","=""24003""","590936","2019-2023","2022","Census","United States"
"County","Baltimore","MD","24005","=""24005""","849586","2019-2023","2022","Census","United States"
"County","Calvert","MD","24009","=""24009""","93791","2019-2023","2022","Census","United States"
"County","Caroline","MD","24011","=""24011""","33406","2019-2023","2022","Census","United States"
"County","Carroll","MD","24013","=""24013""","174318","2019-2023","2022","Census","United States"
"County","Cecil","MD","24015","=""24015""","104366","2019-2023","2022","Census","United States"
"County","Charles","MD","24017","=""24017""","168710","2019-2023","2022","Census","United States"
"County","Dorchester","MD","24019","=""24019""","32612","2019-2023","2022","Census","United States"
"County","Frederick","MD","24021","=""24021""","280341","2019-2023","2022","Census","United States"
"County","Garrett","MD","24023","=""24023""","28713","2019-2023","2022","Census","United States"
"County","Harford","MD","24025","=""24025""","262509","2019-2023","2022","Census","United States"
"County","Howard","MD","24027","=""24027""","333916","2019-2023","2022","Census","United States"
"County","Kent","MD","24029","=""24029""","19265","2019-2023","2022","Census","United States"
"County","Montgomery","MD","24031","=""24031""","1057586","2019-2023","2022","Census","United States"
"County","Prince George's","MD","24033","=""24033""","955584","2019-2023","2022","Census","United States"
"County","Queen Anne's","MD","24035","=""24035""","50951","2019-2023","2022","Census","United States"
"County","St. Mary's","MD","24037","=""24037""","114372","2019-2023","2022","Census","United States"
"County","Somerset","MD","24039","=""24039""","24685","2019-2023","2022","Census","United States"
"County","Talbot","MD","24041","=""24041""","37707","2019-2023","2022","Census","United States"
"County","Washington","MD","24043","=""24043""","155033","2019-2023","2022","Census","United States"
"County","Wicomico","MD","24045","=""24045""","104117","2019-2023","2022","Census","United States"
"County","Worcester","MD","24047","=""24047""","53279","2019-2023","2022","Census","United States"
"County","Baltimore","MD","24510","=""24510""","577193","2019-2023","2022","Census","United States"
"County","Barnstable","MA","25001","=""25001""","230073","2019-2023","2022","Census","United States"
"County","Berkshire","MA","25003","=""25003""","128047","2019-2023","2022","Census","United States"
"County","Bristol","MA","25005","=""25005""","578436","2019-2023","2022","Census","United States"
"County","Dukes","MA","25007","=""25007""","20751","2019-2023","2022","Census","United States"
"County","Essex","MA","25009","=""25009""","807258","2019-2023","2022","Census","United States"
"County","Franklin","MA","25011","=""25011""","70922","2019-2023","2022","Census","United States"
"County","Hampden","MA","25013","=""25013""","462853","2019-2023","2022","Census","United States"
"County","Hampshire","MA","25015","=""25015""","156595","2019-2023","2022","Census","United States"
"County","Middlesex","MA","25017","=""25017""","1622896","2019-2023","2022","Census","United States"
"County","Nantucket","MA","25019","=""25019""","14299","2019-2023","2022","Census","United States"
"County","Norfolk","MA","25021","=""25021""","724540","2019-2023","2022","Census","United States"
"County","Plymouth","MA","25023","=""25023""","531889","2019-2023","2022","Census","United States"
"County","Suffolk","MA","25025","=""25025""","782172","2019-2023","2022","Census","United States"
"County","Worcester","MA","25027","=""25027""","861664","2019-2023","2022","Census","United States"
