"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Median Household Income","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"County","Sac","IA","19161","=""19161""","70991","2019-2023","2022","Census","United States"
"County","Scott","IA","19163","=""19163""","76363","2019-2023","2022","Census","United States"
"County","Shelby","IA","19165","=""19165""","67690","2019-2023","2022","Census","United States"
"County","Sioux","IA","19167","=""19167""","84736","2019-2023","2022","Census","United States"
"County","Story","IA","19169","=""19169""","69006","2019-2023","2022","Census","United States"
"County","Tama","IA","19171","=""19171""","67955","2019-2023","2022","Census","United States"
"County","Taylor","IA","19173","=""19173""","67279","2019-2023","2022","Census","United States"
"County","Union","IA","19175","=""19175""","56813","2019-2023","2022","Census","United States"
"County","Van Buren","IA","19177","=""19177""","60183","2019-2023","2022","Census","United States"
"County","Wapello","IA","19179","=""19179""","60034","2019-2023","2022","Census","United States"
"County","Warren","IA","19181","=""19181""","92990","2019-2023","2022","Census","United States"
"County","Washington","IA","19183","=""19183""","71339","2019-2023","2022","Census","United States"
"County","Wayne","IA","19185","=""19185""","59118","2019-2023","2022","Census","United States"
"County","Webster","IA","19187","=""19187""","68054","2019-2023","2022","Census","United States"
"County","Winnebago","IA","19189","=""19189""","63719","2019-2023","2022","Census","United States"
"County","Winneshiek","IA","19191","=""19191""","75652","2019-2023","2022","Census","United States"
"County","Woodbury","IA","19193","=""19193""","70147","2019-2023","2022","Census","United States"
"County","Worth","IA","19195","=""19195""","76875","2019-2023","2022","Census","United States"
"County","Wright","IA","19197","=""19197""","64033","2019-2023","2022","Census","United States"
"County","Allen","KS","20001","=""20001""","57618","2019-2023","2022","Census","United States"
"County","Anderson","KS","20003","=""20003""","64925","2019-2023","2022","Census","United States"
"County","Atchison","KS","20005","=""20005""","62164","2019-2023","2022","Census","United States"
"County","Barber","KS","20007","=""20007""","57615","2019-2023","2022","Census","United States"
"County","Barton","KS","20009","=""20009""","56733","2019-2023","2022","Census","United States"
"County","Bourbon","KS","20011","=""20011""","67555","2019-2023","2022","Census","United States"
"County","Brown","KS","20013","=""20013""","58886","2019-2023","2022","Census","United States"
"County","Butler","KS","20015","=""20015""","80375","2019-2023","2022","Census","United States"
"County","Chase","KS","20017","=""20017""","54518","2019-2023","2022","Census","United States"
"County","Chautauqua","KS","20019","=""20019""","54592","2019-2023","2022","Census","United States"
"County","Cherokee","KS","20021","=""20021""","58274","2019-2023","2022","Census","United States"
"County","Cheyenne","KS","20023","=""20023""","55765","2019-2023","2022","Census","United States"
"County","Clark","KS","20025","=""20025""","65515","2019-2023","2022","Census","United States"
"County","Clay","KS","20027","=""20027""","63136","2019-2023","2022","Census","United States"
"County","Cloud","KS","20029","=""20029""","57333","2019-2023","2022","Census","United States"
"County","Coffey","KS","20031","=""20031""","67377","2019-2023","2022","Census","United States"
"County","Comanche","KS","20033","=""20033""","49417","2019-2023","2022","Census","United States"
"County","Cowley","KS","20035","=""20035""","58263","2019-2023","2022","Census","United States"
"County","Crawford","KS","20037","=""20037""","50311","2019-2023","2022","Census","United States"
"County","Decatur","KS","20039","=""20039""","52030","2019-2023","2022","Census","United States"
"County","Dickinson","KS","20041","=""20041""","67982","2019-2023","2022","Census","United States"
"County","Doniphan","KS","20043","=""20043""","72833","2019-2023","2022","Census","United States"
"County","Douglas","KS","20045","=""20045""","68756","2019-2023","2022","Census","United States"
"County","Edwards","KS","20047","=""20047""","53792","2019-2023","2022","Census","United States"
"County","Elk","KS","20049","=""20049""","56087","2019-2023","2022","Census","United States"
"County","Ellis","KS","20051","=""20051""","59889","2019-2023","2022","Census","United States"
"County","Ellsworth","KS","20053","=""20053""","66792","2019-2023","2022","Census","United States"
"County","Finney","KS","20055","=""20055""","72437","2019-2023","2022","Census","United States"
"County","Ford","KS","20057","=""20057""","70495","2019-2023","2022","Census","United States"
"County","Franklin","KS","20059","=""20059""","72142","2019-2023","2022","Census","United States"
"County","Geary","KS","20061","=""20061""","57344","2019-2023","2022","Census","United States"
"County","Gove","KS","20063","=""20063""","63203","2019-2023","2022","Census","United States"
"County","Graham","KS","20065","=""20065""","52909","2019-2023","2022","Census","United States"
"County","Grant","KS","20067","=""20067""","72484","2019-2023","2022","Census","United States"
"County","Gray","KS","20069","=""20069""","77885","2019-2023","2022","Census","United States"
"County","Greeley","KS","20071","=""20071""","78819","2019-2023","2022","Census","United States"
"County","Greenwood","KS","20073","=""20073""","58276","2019-2023","2022","Census","United States"
"County","Hamilton","KS","20075","=""20075""","61929","2019-2023","2022","Census","United States"
"County","Harper","KS","20077","=""20077""","55417","2019-2023","2022","Census","United States"
"County","Harvey","KS","20079","=""20079""","73269","2019-2023","2022","Census","United States"
"County","Haskell","KS","20081","=""20081""","69138","2019-2023","2022","Census","United States"
"County","Hodgeman","KS","20083","=""20083""","63125","2019-2023","2022","Census","United States"
"County","Jackson","KS","20085","=""20085""","72703","2019-2023","2022","Census","United States"
"County","Jefferson","KS","20087","=""20087""","77393","2019-2023","2022","Census","United States"
"County","Jewell","KS","20089","=""20089""","52344","2019-2023","2022","Census","United States"
"County","Johnson","KS","20091","=""20091""","107261","2019-2023","2022","Census","United States"
"County","Kearny","KS","20093","=""20093""","74135","2019-2023","2022","Census","United States"
"County","Kingman","KS","20095","=""20095""","59819","2019-2023","2022","Census","United States"
"County","Kiowa","KS","20097","=""20097""","73214","2019-2023","2022","Census","United States"
"County","Labette","KS","20099","=""20099""","55439","2019-2023","2022","Census","United States"
"County","Lane","KS","20101","=""20101""","53042","2019-2023","2022","Census","United States"
"County","Leavenworth","KS","20103","=""20103""","86906","2019-2023","2022","Census","United States"
"County","Lincoln","KS","20105","=""20105""","53546","2019-2023","2022","Census","United States"
"County","Linn","KS","20107","=""20107""","59200","2019-2023","2022","Census","United States"
"County","Logan","KS","20109","=""20109""","71389","2019-2023","2022","Census","United States"
"County","Lyon","KS","20111","=""20111""","59078","2019-2023","2022","Census","United States"
"County","McPherson","KS","20113","=""20113""","77701","2019-2023","2022","Census","United States"
"County","Marion","KS","20115","=""20115""","63438","2019-2023","2022","Census","United States"
"County","Marshall","KS","20117","=""20117""","70828","2019-2023","2022","Census","United States"
"County","Meade","KS","20119","=""20119""","74868","2019-2023","2022","Census","United States"
"County","Miami","KS","20121","=""20121""","88000","2019-2023","2022","Census","United States"
"County","Mitchell","KS","20123","=""20123""","58233","2019-2023","2022","Census","United States"
"County","Montgomery","KS","20125","=""20125""","53242","2019-2023","2022","Census","United States"
"County","Morris","KS","20127","=""20127""","56716","2019-2023","2022","Census","United States"
"County","Morton","KS","20129","=""20129""","65625","2019-2023","2022","Census","United States"
"County","Nemaha","KS","20131","=""20131""","77375","2019-2023","2022","Census","United States"
"County","Neosho","KS","20133","=""20133""","55704","2019-2023","2022","Census","United States"
"County","Ness","KS","20135","=""20135""","66107","2019-2023","2022","Census","United States"
"County","Norton","KS","20137","=""20137""","50305","2019-2023","2022","Census","United States"
"County","Osage","KS","20139","=""20139""","70216","2019-2023","2022","Census","United States"
"County","Osborne","KS","20141","=""20141""","59408","2019-2023","2022","Census","United States"
"County","Ottawa","KS","20143","=""20143""","76755","2019-2023","2022","Census","United States"
"County","Pawnee","KS","20145","=""20145""","63625","2019-2023","2022","Census","United States"
"County","Phillips","KS","20147","=""20147""","61235","2019-2023","2022","Census","United States"
"County","Pottawatomie","KS","20149","=""20149""","87694","2019-2023","2022","Census","United States"
"County","Pratt","KS","20151","=""20151""","64348","2019-2023","2022","Census","United States"
"County","Rawlins","KS","20153","=""20153""","65000","2019-2023","2022","Census","United States"
"County","Reno","KS","20155","=""20155""","60498","2019-2023","2022","Census","United States"
"County","Republic","KS","20157","=""20157""","53611","2019-2023","2022","Census","United States"
"County","Rice","KS","20159","=""20159""","63947","2019-2023","2022","Census","United States"
"County","Riley","KS","20161","=""20161""","59560","2019-2023","2022","Census","United States"
"County","Rooks","KS","20163","=""20163""","61596","2019-2023","2022","Census","United States"
"County","Rush","KS","20165","=""20165""","60288","2019-2023","2022","Census","United States"
"County","Russell","KS","20167","=""20167""","53902","2019-2023","2022","Census","United States"
"County","Saline","KS","20169","=""20169""","63316","2019-2023","2022","Census","United States"
"County","Scott","KS","20171","=""20171""","67788","2019-2023","2022","Census","United States"
"County","Sedgwick","KS","20173","=""20173""","67675","2019-2023","2022","Census","United States"
"County","Seward","KS","20175","=""20175""","62269","2019-2023","2022","Census","United States"
"County","Shawnee","KS","20177","=""20177""","66043","2019-2023","2022","Census","United States"
"County","Sheridan","KS","20179","=""20179""","70000","2019-2023","2022","Census","United States"
