"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","People With Health Insurance","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"County","Dickinson","IA","19059","=""19059""","16978","2019-2023","2022","Census","United States"
"County","Dubuque","IA","19061","=""19061""","94263","2019-2023","2022","Census","United States"
"County","Emmet","IA","19063","=""19063""","8588","2019-2023","2022","Census","United States"
"County","Fayette","IA","19065","=""19065""","18147","2019-2023","2022","Census","United States"
"County","Floyd","IA","19067","=""19067""","14673","2019-2023","2022","Census","United States"
"County","Franklin","IA","19069","=""19069""","8785","2019-2023","2022","Census","United States"
"County","Fremont","IA","19071","=""19071""","6186","2019-2023","2022","Census","United States"
"County","Greene","IA","19073","=""19073""","8329","2019-2023","2022","Census","United States"
"County","Grundy","IA","19075","=""19075""","11896","2019-2023","2022","Census","United States"
"County","Guthrie","IA","19077","=""19077""","10179","2019-2023","2022","Census","United States"
"County","Hamilton","IA","19079","=""19079""","14058","2019-2023","2022","Census","United States"
"County","Hancock","IA","19081","=""19081""","10016","2019-2023","2022","Census","United States"
"County","Hardin","IA","19083","=""19083""","15488","2019-2023","2022","Census","United States"
"County","Harrison","IA","19085","=""19085""","13790","2019-2023","2022","Census","United States"
"County","Henry","IA","19087","=""19087""","18188","2019-2023","2022","Census","United States"
"County","Howard","IA","19089","=""19089""","8398","2019-2023","2022","Census","United States"
"County","Humboldt","IA","19091","=""19091""","8897","2019-2023","2022","Census","United States"
"County","Ida","IA","19093","=""19093""","6413","2019-2023","2022","Census","United States"
"County","Iowa","IA","19095","=""19095""","15898","2019-2023","2022","Census","United States"
"County","Jackson","IA","19097","=""19097""","18185","2019-2023","2022","Census","United States"
"County","Jasper","IA","19099","=""19099""","34670","2019-2023","2022","Census","United States"
"County","Jefferson","IA","19101","=""19101""","14391","2019-2023","2022","Census","United States"
"County","Johnson","IA","19103","=""19103""","145273","2019-2023","2022","Census","United States"
"County","Jones","IA","19105","=""19105""","19169","2019-2023","2022","Census","United States"
"County","Keokuk","IA","19107","=""19107""","9520","2019-2023","2022","Census","United States"
"County","Kossuth","IA","19109","=""19109""","13799","2019-2023","2022","Census","United States"
"County","Lee","IA","19111","=""19111""","30501","2019-2023","2022","Census","United States"
"County","Linn","IA","19113","=""19113""","218710","2019-2023","2022","Census","United States"
"County","Louisa","IA","19115","=""19115""","10039","2019-2023","2022","Census","United States"
"County","Lucas","IA","19117","=""19117""","7919","2019-2023","2022","Census","United States"
"County","Lyon","IA","19119","=""19119""","11381","2019-2023","2022","Census","United States"
"County","Madison","IA","19121","=""19121""","15788","2019-2023","2022","Census","United States"
"County","Mahaska","IA","19123","=""19123""","20715","2019-2023","2022","Census","United States"
"County","Marion","IA","19125","=""19125""","32370","2019-2023","2022","Census","United States"
"County","Marshall","IA","19127","=""19127""","36748","2019-2023","2022","Census","United States"
"County","Mills","IA","19129","=""19129""","13882","2019-2023","2022","Census","United States"
"County","Mitchell","IA","19131","=""19131""","9595","2019-2023","2022","Census","United States"
"County","Monona","IA","19133","=""19133""","8166","2019-2023","2022","Census","United States"
"County","Monroe","IA","19135","=""19135""","7208","2019-2023","2022","Census","United States"
"County","Montgomery","IA","19137","=""19137""","9806","2019-2023","2022","Census","United States"
"County","Muscatine","IA","19139","=""19139""","40293","2019-2023","2022","Census","United States"
"County","O'Brien","IA","19141","=""19141""","13328","2019-2023","2022","Census","United States"
"County","Osceola","IA","19143","=""19143""","5539","2019-2023","2022","Census","United States"
"County","Page","IA","19145","=""19145""","13409","2019-2023","2022","Census","United States"
"County","Palo Alto","IA","19147","=""19147""","8285","2019-2023","2022","Census","United States"
"County","Plymouth","IA","19149","=""19149""","23943","2019-2023","2022","Census","United States"
"County","Pocahontas","IA","19151","=""19151""","6418","2019-2023","2022","Census","United States"
"County","Polk","IA","19153","=""19153""","467813","2019-2023","2022","Census","United States"
"County","Pottawattamie","IA","19155","=""19155""","87514","2019-2023","2022","Census","United States"
"County","Poweshiek","IA","19157","=""19157""","17638","2019-2023","2022","Census","United States"
"County","Ringgold","IA","19159","=""19159""","4114","2019-2023","2022","Census","United States"
"County","Sac","IA","19161","=""19161""","9099","2019-2023","2022","Census","United States"
"County","Scott","IA","19163","=""19163""","163219","2019-2023","2022","Census","United States"
"County","Shelby","IA","19165","=""19165""","11187","2019-2023","2022","Census","United States"
"County","Sioux","IA","19167","=""19167""","33569","2019-2023","2022","Census","United States"
"County","Story","IA","19169","=""19169""","93557","2019-2023","2022","Census","United States"
"County","Tama","IA","19171","=""19171""","15445","2019-2023","2022","Census","United States"
"County","Taylor","IA","19173","=""19173""","5493","2019-2023","2022","Census","United States"
"County","Union","IA","19175","=""19175""","10972","2019-2023","2022","Census","United States"
"County","Van Buren","IA","19177","=""19177""","6296","2019-2023","2022","Census","United States"
"County","Wapello","IA","19179","=""19179""","32321","2019-2023","2022","Census","United States"
"County","Warren","IA","19181","=""19181""","51702","2019-2023","2022","Census","United States"
"County","Washington","IA","19183","=""19183""","20575","2019-2023","2022","Census","United States"
"County","Wayne","IA","19185","=""19185""","5609","2019-2023","2022","Census","United States"
"County","Webster","IA","19187","=""19187""","32400","2019-2023","2022","Census","United States"
"County","Winnebago","IA","19189","=""19189""","9995","2019-2023","2022","Census","United States"
"County","Winneshiek","IA","19191","=""19191""","19179","2019-2023","2022","Census","United States"
"County","Woodbury","IA","19193","=""19193""","97825","2019-2023","2022","Census","United States"
"County","Worth","IA","19195","=""19195""","6817","2019-2023","2022","Census","United States"
"County","Wright","IA","19197","=""19197""","11972","2019-2023","2022","Census","United States"
"County","Allen","KS","20001","=""20001""","11153","2019-2023","2022","Census","United States"
"County","Anderson","KS","20003","=""20003""","6873","2019-2023","2022","Census","United States"
"County","Atchison","KS","20005","=""20005""","14650","2019-2023","2022","Census","United States"
"County","Barber","KS","20007","=""20007""","3827","2019-2023","2022","Census","United States"
"County","Barton","KS","20009","=""20009""","22106","2019-2023","2022","Census","United States"
"County","Bourbon","KS","20011","=""20011""","13091","2019-2023","2022","Census","United States"
"County","Brown","KS","20013","=""20013""","8355","2019-2023","2022","Census","United States"
"County","Butler","KS","20015","=""20015""","60724","2019-2023","2022","Census","United States"
"County","Chase","KS","20017","=""20017""","2274","2019-2023","2022","Census","United States"
"County","Chautauqua","KS","20019","=""20019""","2900","2019-2023","2022","Census","United States"
"County","Cherokee","KS","20021","=""20021""","17148","2019-2023","2022","Census","United States"
"County","Cheyenne","KS","20023","=""20023""","2196","2019-2023","2022","Census","United States"
"County","Clark","KS","20025","=""20025""","1826","2019-2023","2022","Census","United States"
"County","Clay","KS","20027","=""20027""","7292","2019-2023","2022","Census","United States"
"County","Cloud","KS","20029","=""20029""","7866","2019-2023","2022","Census","United States"
"County","Coffey","KS","20031","=""20031""","7223","2019-2023","2022","Census","United States"
"County","Comanche","KS","20033","=""20033""","1476","2019-2023","2022","Census","United States"
"County","Cowley","KS","20035","=""20035""","30601","2019-2023","2022","Census","United States"
"County","Crawford","KS","20037","=""20037""","34062","2019-2023","2022","Census","United States"
"County","Decatur","KS","20039","=""20039""","2500","2019-2023","2022","Census","United States"
"County","Dickinson","KS","20041","=""20041""","16598","2019-2023","2022","Census","United States"
"County","Doniphan","KS","20043","=""20043""","6841","2019-2023","2022","Census","United States"
"County","Douglas","KS","20045","=""20045""","109549","2019-2023","2022","Census","United States"
"County","Edwards","KS","20047","=""20047""","2491","2019-2023","2022","Census","United States"
"County","Elk","KS","20049","=""20049""","2236","2019-2023","2022","Census","United States"
"County","Ellis","KS","20051","=""20051""","26611","2019-2023","2022","Census","United States"
"County","Ellsworth","KS","20053","=""20053""","5180","2019-2023","2022","Census","United States"
"County","Finney","KS","20055","=""20055""","32893","2019-2023","2022","Census","United States"
"County","Ford","KS","20057","=""20057""","29096","2019-2023","2022","Census","United States"
"County","Franklin","KS","20059","=""20059""","23856","2019-2023","2022","Census","United States"
"County","Geary","KS","20061","=""20061""","28315","2019-2023","2022","Census","United States"
"County","Gove","KS","20063","=""20063""","2532","2019-2023","2022","Census","United States"
"County","Graham","KS","20065","=""20065""","2245","2019-2023","2022","Census","United States"
"County","Grant","KS","20067","=""20067""","6018","2019-2023","2022","Census","United States"
"County","Gray","KS","20069","=""20069""","4967","2019-2023","2022","Census","United States"
"County","Greeley","KS","20071","=""20071""","1126","2019-2023","2022","Census","United States"
"County","Greenwood","KS","20073","=""20073""","5296","2019-2023","2022","Census","United States"
"County","Hamilton","KS","20075","=""20075""","1902","2019-2023","2022","Census","United States"
"County","Harper","KS","20077","=""20077""","4832","2019-2023","2022","Census","United States"
"County","Harvey","KS","20079","=""20079""","30190","2019-2023","2022","Census","United States"
