County,State,Median_Household_Income,GeoID,Total_Population,Insured,Uninsured,Percent_Insured,Percent_Uninsured
Campbell,KY,77271.0,21037,93193.0,87766.0,4273.0,94.17660124687475,4.585108323586535
Carlisle,KY,62019.0,21039,4763.0,4395.0,293.0,92.2737770312828,6.151585135418854
Carroll,KY,57753.0,21041,10878.0,9555.0,1042.0,87.83783783783784,9.578966721823864
Carter,KY,50389.0,21043,26515.0,24045.0,2192.0,90.68451819724685,8.267018668678107
Casey,KY,41689.0,21045,15951.0,13783.0,1795.0,86.40837565042943,11.253212964704408
Christian,KY,54190.0,21047,72599.0,57992.0,6149.0,79.87988815272938,8.46981363379661
Clark,KY,67824.0,21049,37004.0,35202.0,1400.0,95.13025618852016,3.783374770295103
Clay,KY,39607.0,21051,20105.0,17876.0,865.0,88.91320567023129,4.30241233523999
Clinton,KY,42168.0,21053,9240.0,8548.0,561.0,92.5108225108225,6.071428571428571
Crittenden,KY,47003.0,21055,8972.0,7847.0,898.0,87.46098974587606,10.008916629514044
Cumberland,KY,39662.0,21057,5948.0,5239.0,626.0,88.08002689979824,10.524546065904506
Daviess,KY,65323.0,21059,103195.0,96054.0,5541.0,93.0800910896846,5.369446194098551
Edmonson,KY,54512.0,21061,12243.0,11298.0,864.0,92.28130360205832,7.057093849546679
Elliott,KY,40074.0,21063,7336.0,5666.0,469.0,77.23555070883316,6.393129770992366
Estill,KY,43905.0,21065,14079.0,13104.0,866.0,93.07479224376732,6.151005042971802
Fayette,KY,67631.0,21067,321122.0,295011.0,21680.0,91.86882244131512,6.751328155654238
Fleming,KY,49663.0,21069,15221.0,14014.0,1162.0,92.07016621772551,7.634189606464753
Floyd,KY,41582.0,21071,35342.0,33214.0,1541.0,93.97883538000112,4.36025125912512
Franklin,KY,66470.0,21073,51563.0,47485.0,3097.0,92.09122820627194,6.006244787929329
Fulton,KY,36834.0,21075,6440.0,5497.0,450.0,85.35714285714285,6.987577639751552
Gallatin,KY,62247.0,21077,8749.0,7822.0,864.0,89.40450337181393,9.875414333066637
Garrard,KY,62572.0,21079,17346.0,16000.0,1247.0,92.24028594488642,7.188977285829585
Grant,KY,67940.0,21081,25238.0,23692.0,1230.0,93.87431650685474,4.8736032966162135
Graves,KY,50576.0,21083,36612.0,33311.0,2931.0,90.98383043810772,8.005571943625041
Grayson,KY,49893.0,21085,26586.0,24070.0,2075.0,90.53637252689384,7.804859700594298
Green,KY,41087.0,21087,11278.0,10164.0,974.0,90.12236212094344,8.636283028905835
Greenup,KY,59613.0,21089,35639.0,33217.0,1943.0,93.20407418838911,5.451892589578832
Hancock,KY,66836.0,21091,9032.0,8587.0,349.0,95.0730735163862,3.864038972542073
Hardin,KY,67608.0,21093,111452.0,100737.0,5869.0,90.385995764993,5.265944083551664
Harlan,KY,37198.0,21095,26185.0,24540.0,1210.0,93.71777735344664,4.620966202024059
Harrison,KY,63205.0,21097,18971.0,18111.0,678.0,95.46676506246376,3.573875915871594
Hart,KY,49653.0,21099,19470.0,17268.0,1945.0,88.69029275808937,9.989727786337957
Henderson,KY,58239.0,21101,44493.0,41676.0,2039.0,93.6686669813229,4.582743352886971
Henry,KY,60736.0,21103,15774.0,14456.0,1224.0,91.64447825535692,7.759604412324078
Hickman,KY,63750.0,21105,4470.0,3997.0,341.0,89.41834451901566,7.628635346756152
Hopkins,KY,57610.0,21107,45143.0,42018.0,2145.0,93.07755355204571,4.751567241875817
Jackson,KY,41410.0,21109,13003.0,12222.0,673.0,93.99369376297776,5.175728677997385
Jefferson,KY,67849.0,21111,777392.0,726287.0,42829.0,93.42609648671456,5.50931833618046
Jessamine,KY,74886.0,21113,53792.0,49942.0,3468.0,92.8428019036288,6.447055324211778
Johnson,KY,43014.0,21115,22464.0,20617.0,1391.0,91.77795584045585,6.19212962962963
Kenton,KY,79421.0,21117,169817.0,161035.0,7660.0,94.82855073402546,4.510738029761449
Knott,KY,37736.0,21119,14046.0,13668.0,278.0,97.3088423750534,1.9792111633205185
Knox,KY,33153.0,21121,30034.0,27612.0,1921.0,91.93580608643538,6.396084437637345
Larue,KY,67770.0,21123,15028.0,14147.0,632.0,94.13760979504924,4.205483098216662
Laurel,KY,56999.0,21125,62731.0,56671.0,5029.0,90.33970445234414,8.016770018013423
Lawrence,KY,45584.0,21127,16171.0,15105.0,974.0,93.40795250757527,6.023127821408695
Lee,KY,34182.0,21129,7375.0,6181.0,319.0,83.81016949152541,4.32542372881356
Leslie,KY,40176.0,21131,10261.0,9713.0,217.0,94.65938992300946,2.114803625377644
Letcher,KY,40501.0,21133,21146.0,20131.0,787.0,95.20003783221414,3.721744065071408
Lewis,KY,41632.0,21135,13028.0,12174.0,708.0,93.4448879336813,5.434448879336813
Lincoln,KY,50862.0,21137,24415.0,22846.0,1355.0,93.57362277288551,5.549866885111611
Livingston,KY,59713.0,21139,8941.0,8478.0,409.0,94.82160832121689,4.574432390112962
Logan,KY,61535.0,21141,27731.0,25111.0,2282.0,90.55208971908696,8.229057733222747
Lyon,KY,64464.0,21143,8831.0,6962.0,352.0,78.83591892197938,3.985958555090024
McCracken,KY,62385.0,21145,67584.0,62810.0,3696.0,92.93619791666666,5.46875
McCreary,KY,37355.0,21147,16905.0,14070.0,1280.0,83.22981366459628,7.571724341910676
McLean,KY,70549.0,21149,9127.0,8672.0,382.0,95.01479127862386,4.1853840254190855
Madison,KY,62407.0,21151,94064.0,87898.0,5244.0,93.4448885864943,5.574927708794013
Magoffin,KY,33632.0,21153,11495.0,10943.0,427.0,95.19791213571118,3.714658547194433
Marion,KY,55404.0,21155,19680.0,18206.0,591.0,92.510162601626,3.0030487804878048
Marshall,KY,63611.0,21157,31728.0,28986.0,2200.0,91.35779122541604,6.933938477054967
Martin,KY,46185.0,21159,11181.0,9558.0,200.0,85.48430372954118,1.7887487702352205
Mason,KY,51473.0,21161,16995.0,15716.0,1013.0,92.4742571344513,5.9605766401882905
Meade,KY,70163.0,21163,30032.0,28212.0,1038.0,93.93979754928075,3.45631326584976
Menifee,KY,44672.0,21165,6203.0,5815.0,328.0,93.7449621151056,5.287763985168467
Mercer,KY,63115.0,21167,22824.0,21533.0,1098.0,94.34367332632316,4.8107255520504735
Metcalfe,KY,48572.0,21169,10372.0,9506.0,792.0,91.65059776320864,7.635942923254917
Monroe,KY,49430.0,21171,11318.0,10581.0,616.0,93.48824880720976,5.442657713376922
Montgomery,KY,57468.0,21173,28271.0,25645.0,2243.0,90.71132963107073,7.933925223727495
Morgan,KY,47493.0,21175,13938.0,11161.0,1067.0,80.07605108336921,7.655330750466351
Muhlenberg,KY,52672.0,21177,30712.0,28188.0,1447.0,91.78171398801771,4.71151341495181
Nelson,KY,67888.0,21179,47102.0,44345.0,2372.0,94.14674536113117,5.035879580484905
Nicholas,KY,53616.0,21181,7655.0,7176.0,392.0,93.74265186152842,5.120836054866101
Ohio,KY,54369.0,21183,23704.0,21987.0,1423.0,92.75649679379008,6.003206209922376
Oldham,KY,121491.0,21185,68600.0,63055.0,1722.0,91.91690962099123,2.510204081632653
Owen,KY,59706.0,21187,11270.0,10298.0,868.0,91.37533274179236,7.701863354037266
Owsley,KY,31064.0,21189,4021.0,3688.0,247.0,91.71847799054962,6.142750559562298
Pendleton,KY,66601.0,21191,14683.0,13805.0,791.0,94.02029557992236,5.387182455901383
Perry,KY,45261.0,21193,27847.0,26440.0,814.0,94.94739110137536,2.9231155959349304
Pike,KY,42179.0,21195,57466.0,53889.0,2824.0,93.77544983120454,4.914210141648975
Powell,KY,39811.0,21197,13057.0,12088.0,635.0,92.5786934211534,4.863291720915984
Pulaski,KY,50943.0,21199,65503.0,60291.0,4297.0,92.04311252919712,6.560004885272431
Robertson,KY,52337.0,21201,2239.0,2091.0,90.0,93.38990620812862,4.019651630192049
Rockcastle,KY,48367.0,21203,16144.0,15052.0,781.0,93.2358771060456,4.8377106045589695
Rowan,KY,53657.0,21205,24525.0,22733.0,1385.0,92.69317023445464,5.64729867482161
Russell,KY,50520.0,21207,18117.0,16734.0,1162.0,92.36628580890876,6.413865430258873
Scott,KY,83660.0,21209,58269.0,55130.0,2855.0,94.61291595874307,4.899689371707082
Shelby,KY,82671.0,21211,48599.0,44461.0,2925.0,91.48542151073067,6.018642358896273
Simpson,KY,57392.0,21213,19786.0,17763.0,1632.0,89.77559890831901,8.248256342868695
Spencer,KY,98333.0,21215,19875.0,18885.0,885.0,95.01886792452832,4.452830188679245
Taylor,KY,61871.0,21217,26205.0,24766.0,969.0,94.50868154932265,3.697767601602748
Todd,KY,57759.0,21219,12330.0,9947.0,2215.0,80.67315490673155,17.96431467964315
Trigg,KY,54630.0,21221,14211.0,12094.0,2031.0,85.10308915628738,14.291745830694532
Trimble,KY,67813.0,21223,8531.0,8018.0,467.0,93.98663697104676,5.474153088735201
Union,KY,60989.0,21225,13379.0,12514.0,711.0,93.53464384483144,5.314298527543165
Warren,KY,64801.0,21227,137549.0,126769.0,9578.0,92.16279289562264,6.963336701829894
Washington,KY,59762.0,21229,12091.0,10820.0,1128.0,89.48804896203788,9.329253163510048
Wayne,KY,41933.0,21231,19592.0,18052.0,1266.0,92.1396488362597,6.461821151490405
Webster,KY,58786.0,21233,12873.0,11831.0,746.0,91.90553872446203,5.795074963101064
Whitley,KY,41719.0,21235,36755.0,33473.0,2781.0,91.07060263909672,7.566317507822065
Wolfe,KY,29052.0,21237,6484.0,6214.0,144.0,95.8359037631092,2.2208513263417644
Woodford,KY,80006.0,21239,27017.0,25576.0,1101.0,94.66632120516712,4.075211903616242
Acadia,LA,45266.0,22001,57218.0,53156.0,3338.0,92.9008354014471,5.833828515502114
Allen,LA,51138.0,22003,22552.0,17473.0,1544.0,77.47871585668676,6.846399432422845
Ascension,LA,92266.0,22005,128593.0,119150.0,8352.0,92.6566764909443,6.494910298383272
Assumption,LA,52546.0,22007,20720.0,18740.0,1799.0,90.44401544401543,8.682432432432433
Avoyelles,LA,39439.0,22009,39176.0,33374.0,2748.0,85.18991219113742,7.014498672656728
Beauregard,LA,64995.0,22011,36646.0,32683.0,2884.0,89.18572286197674,7.869890301806473
Bienville,LA,34992.0,22013,12769.0,11355.0,1099.0,88.92630589709452,8.606782050278017
Bossier,LA,66336.0,22015,129134.0,110820.0,12062.0,85.81783263896418,9.34068486998002
Caddo,LA,50067.0,22017,232973.0,210456.0,17639.0,90.3349315156692,7.571263622823246
Calcasieu,LA,67849.0,22019,208668.0,190802.0,15954.0,91.43807387812218,7.645638047041232
Caldwell,LA,44957.0,22021,9563.0,8800.0,454.0,92.02133221792324,4.747464184879222
Cameron,LA,72500.0,22023,5222.0,5052.0,147.0,96.74454232094982,2.8150134048257374
Catahoula,LA,47753.0,22025,8738.0,6987.0,583.0,79.96108949416343,6.672007324330511
Claiborne,LA,31784.0,22027,14019.0,11522.0,527.0,82.18845852057922,3.759183964619445
Concordia,LA,37349.0,22029,18325.0,15503.0,1602.0,84.60027285129604,8.742155525238744
De Soto,LA,46077.0,22031,26897.0,25073.0,1614.0,93.21857456221883,6.00066921961557
East Baton Rouge,LA,63075.0,22033,452821.0,410089.0,39159.0,90.56315851075811,8.647787978031054
East Carroll,LA,28321.0,22035,7195.0,5103.0,335.0,70.92425295343989,4.656011118832523
East Feliciana,LA,72899.0,22037,19378.0,15574.0,1018.0,80.36949117555992,5.253380121787594
Evangeline,LA,42273.0,22039,32162.0,28138.0,2614.0,87.48834027734593,8.127604004726074
Franklin,LA,44103.0,22041,19590.0,17409.0,1192.0,88.86676875957122,6.084737110770801
Grant,LA,61112.0,22043,22123.0,17084.0,1794.0,77.22279980111196,8.109207611987525
Iberia,LA,57811.0,22045,69194.0,63352.0,5076.0,91.55707142237766,7.335896175969014
Iberville,LA,57459.0,22047,29950.0,25012.0,2144.0,83.51252086811353,7.158597662771285
Jackson,LA,43345.0,22049,14939.0,12924.0,1156.0,86.51181471316688,7.738135082669522
Jefferson,LA,65246.0,22051,432484.0,381960.0,46618.0,88.31771811211513,10.779127089094626
Jefferson Davis,LA,56500.0,22053,32083.0,29681.0,1943.0,92.51316896798927,6.056166817317583
Lafayette,LA,67660.0,22055,245075.0,222526.0,20329.0,90.79914311945323,8.295011731102724
Lafourche,LA,63439.0,22057,96670.0,89404.0,6303.0,92.48370745836353,6.520119995862212
LaSalle,LA,67077.0,22059,14804.0,13058.0,708.0,88.20589029991895,4.782491218589571
Lincoln,LA,38035.0,22061,48160.0,44780.0,2706.0,92.98172757475083,5.618770764119602
Livingston,LA,78617.0,22063,145583.0,131588.0,12847.0,90.38692704505334,8.824519346352252
Madison,LA,37267.0,22065,9757.0,7658.0,802.0,78.48723993030646,8.219739674080149
Morehouse,LA,36981.0,22067,24967.0,22668.0,1497.0,90.79184523571116,5.995914607281612
Natchitoches,LA,46798.0,22069,37047.0,33646.0,2650.0,90.81976948200932,7.1530758226037205
Orleans,LA,55339.0,22071,376035.0,340157.0,31392.0,90.45886686079754,8.348159080936615
Ouachita,LA,51241.0,22073,158916.0,143296.0,12598.0,90.17090790102948,7.92745853155126
Plaquemines,LA,82874.0,22075,23070.0,20649.0,1244.0,89.50585175552665,5.3922843519722585
Pointe Coupee,LA,59351.0,22077,20438.0,18855.0,1444.0,92.254623740092,7.065270574420198
Rapides,LA,55946.0,22079,128470.0,114705.0,11211.0,89.2854362886277,8.726550945746087
Red River,LA,44539.0,22081,7529.0,6721.0,617.0,89.26816310266967,8.194979412936645
Richland,LA,52960.0,22083,19908.0,17411.0,1541.0,87.4573035965441,7.740606791239703
Sabine,LA,52047.0,22085,22085.0,19959.0,1785.0,90.37355671270092,8.082408874801903
St. Bernard,LA,57638.0,22087,44172.0,40348.0,3555.0,91.34293217422804,8.048084759576202
St. Charles,LA,82172.0,22089,51863.0,47919.0,3409.0,92.39534928561788,6.573086786340937
St. Helena,LA,50193.0,22091,10849.0,9761.0,964.0,89.97142593787446,8.88561157710388
St. James,LA,64536.0,22093,19797.0,18309.0,1321.0,92.48370965297772,6.672728191140072
St. John the Baptist,LA,67418.0,22095,41342.0,38073.0,2853.0,92.09278699627498,6.900972376759712
St. Landry,LA,45637.0,22097,82128.0,75157.0,5852.0,91.51203000194818,7.125462692382623
St. Martin,LA,53394.0,22099,51559.0,47751.0,3452.0,92.61428654551096,6.695242343722725
St. Mary,LA,51768.0,22101,48455.0,44524.0,3241.0,91.88731813022392,6.688680218759674
St. Tammany,LA,79277.0,22103,269331.0,246526.0,19318.0,91.5327236745863,7.172586891223068
Tangipahoa,LA,57256.0,22105,135218.0,124315.0,9668.0,91.93672440059756,7.149935659453623
Tensas,LA,36074.0,22107,3992.0,3570.0,260.0,89.42885771543087,6.513026052104208
Terrebonne,LA,64819.0,22109,107362.0,97904.0,8168.0,91.19055159181087,7.607905963003669
Union,LA,45743.0,22111,20914.0,18721.0,1648.0,89.51420101367505,7.879889069522808
Vermilion,LA,57537.0,22113,57031.0,52117.0,4159.0,91.38363346250284,7.292525117918325
Vernon,LA,58281.0,22115,47764.0,39019.0,3280.0,81.69123189012646,6.867096558077213
Washington,LA,42776.0,22117,45238.0,40062.0,3406.0,88.55829170166673,7.5290684822494365
Webster,LA,37396.0,22119,36189.0,32793.0,2492.0,90.61593301832048,6.886070352869657
West Baton Rouge,LA,87320.0,22121,27666.0,25404.0,1556.0,91.8238993710692,5.624231909202631
West Carroll,LA,48514.0,22123,9622.0,8744.0,616.0,90.8750779463729,6.401995427146123
West Feliciana,LA,74277.0,22125,15381.0,10838.0,600.0,70.46355893635004,3.9009167154281257
Winn,LA,46368.0,22127,13506.0,10988.0,988.0,81.35643417740263,7.315267288612467
Androscoggin,ME,67298.0,23001,112323.0,103195.0,7518.0,91.87343642887032,6.69319729708074
Aroostook,ME,54254.0,23003,67227.0,60819.0,5264.0,90.46811548931232,7.830187275945677
Cumberland,ME,92983.0,23005,305940.0,287820.0,14186.0,94.07727005295156,4.6368569000457605
Franklin,ME,58522.0,23007,30145.0,27093.0,2844.0,89.87560126057389,9.434400398075969
Hancock,ME,69630.0,23009,56084.0,49902.0,5659.0,88.97724841309464,10.09022181014193
Kennebec,ME,65062.0,23011,125614.0,115524.0,8282.0,91.96745585683124,6.593214132182719
Knox,ME,71903.0,23013,40860.0,36797.0,2481.0,90.05628976994616,6.071953010279001
Lincoln,ME,72026.0,23015,35840.0,32732.0,2654.0,91.328125,7.405133928571428
Oxford,ME,57933.0,23017,58728.0,53192.0,4912.0,90.57349134995232,8.363983108568315
Penobscot,ME,63248.0,23019,153571.0,140711.0,10890.0,91.62602314239015,7.09118258004441
Piscataquis,ME,55234.0,23021,17125.0,15193.0,1685.0,88.71824817518248,9.83941605839416
Sagadahoc,ME,82080.0,23023,37093.0,34899.0,1980.0,94.08513735745288,5.337934381150082
Somerset,ME,56199.0,23025,50852.0,46339.0,3926.0,91.12522614646424,7.720443640368127
Waldo,ME,68441.0,23027,40006.0,36039.0,3757.0,90.08398740188971,9.391091336299557
Washington,ME,52237.0,23029,31261.0,27716.0,3008.0,88.65999168292761,9.622212981030676
York,ME,82904.0,23031,214731.0,201474.0,11316.0,93.82622909593864,5.269849253251743
Allegany,MD,57393.0,24001,67762.0,60381.0,2569.0,89.10746436055607,3.7912104129157935
Anne Arundel,MD,120324.0,24003,590936.0,545791.0,26481.0,92.36042481757754,4.481195933231348
Baltimore,MD,90904.0,24005,849586.0,796446.0,46085.0,93.74518883314931,5.424406711033374
Baltimore,MD,90904.0,24510,577193.0,536729.0,32918.0,92.9895199699234,5.703118367686372
Calvert,MD,132059.0,24009,93791.0,89161.0,3074.0,95.0634922327302,3.2774999733449905
Caroline,MD,66368.0,24011,33406.0,30700.0,2343.0,91.89965874393822,7.013710111955936
Carroll,MD,115876.0,24013,174318.0,167015.0,4852.0,95.81053018047476,2.783418809302539
Cecil,MD,91146.0,24015,104366.0,99196.0,3902.0,95.04627943966426,3.7387654983423726
Charles,MD,120592.0,24017,168710.0,158723.0,7299.0,94.08037460731433,4.326358840614072
Dorchester,MD,60495.0,24019,32612.0,30541.0,1742.0,93.64957684287992,5.341592052005397
Frederick,MD,120458.0,24021,280341.0,264836.0,12767.0,94.46923568083156,4.554096618047307
Garrett,MD,69031.0,24023,28713.0,26633.0,1695.0,92.75589454254172,5.903249399226831
Harford,MD,111317.0,24025,262509.0,250544.0,9613.0,95.44206103409788,3.6619696848489
Howard,MD,146982.0,24027,333916.0,316525.0,13224.0,94.79180392673608,3.960277435043544
Kent,MD,74402.0,24029,19265.0,17885.0,1008.0,92.83675058396057,5.2322865299766415
Montgomery,MD,128733.0,24031,1057586.0,976593.0,71671.0,92.34171027226157,6.776848407599949
Prince George's,MD,100708.0,24033,955584.0,840477.0,106144.0,87.95427717500502,11.107762373585158
Queen Anne's,MD,113347.0,24035,50951.0,47739.0,2872.0,93.695903907676,5.636788286785343
St. Mary's,MD,114580.0,24037,114372.0,106927.0,4149.0,93.49053964256986,3.627636134718288
Somerset,MD,52462.0,24039,24685.0,20457.0,721.0,82.87218958881913,2.9208021065424346
Talbot,MD,84378.0,24041,37707.0,35627.0,1687.0,94.48378285199036,4.47397035033283
Washington,MD,74157.0,24043,155033.0,139073.0,8962.0,89.70541755626222,5.78070475318158
Wicomico,MD,72861.0,24045,104117.0,96381.0,6668.0,92.56989732704554,6.404333586253926
Worcester,MD,81455.0,24047,53279.0,49717.0,2875.0,93.31443908481766,5.39612229959271
Baltimore,MD,59623.0,24005,849586.0,796446.0,46085.0,93.74518883314931,5.424406711033374
Baltimore,MD,59623.0,24510,577193.0,536729.0,32918.0,92.9895199699234,5.703118367686372
Barnstable,MA,94452.0,25001,230073.0,221061.0,6475.0,96.0829823577734,2.8143241492917466
Berkshire,MA,72565.0,25003,128047.0,123602.0,2664.0,96.528618397932,2.080486071520613
Bristol,MA,84198.0,25005,578436.0,555725.0,17324.0,96.07372293564023,2.9949726503882883
Dukes,MA,102348.0,25007,20751.0,19617.0,1027.0,94.53520312274108,4.949159076671004
Essex,MA,99431.0,25009,807258.0,778491.0,22481.0,96.43645525965675,2.784859363425324
Franklin,MA,72584.0,25011,70922.0,68709.0,1592.0,96.87967062406588,2.24471955105609
Hampden,MA,70535.0,25013,462853.0,443755.0,14376.0,95.8738519573169,3.10595372612903
Hampshire,MA,86391.0,25015,156595.0,152378.0,3043.0,97.30706599827582,1.943229349596092
Middlesex,MA,126779.0,25017,1622896.0,1569800.0,39085.0,96.72831777267304,2.4083490254458697
Nantucket,MA,119750.0,25019,14299.0,13330.0,925.0,93.22330232883418,6.468983845024128
Norfolk,MA,126497.0,25021,724540.0,703887.0,13725.0,97.14950175283629,1.8943053523614983
Plymouth,MA,109698.0,25023,531889.0,512305.0,12993.0,96.31802876164012,2.4428029156459337
Suffolk,MA,92859.0,25025,782172.0,751758.0,25462.0,96.11159693775794,3.255294231959211
Worcester,MA,93561.0,25027,861664.0,829004.0,22296.0,96.20965944962305,2.58755152820589
Alcona,MI,53568.0,26001,10310.0,9829.0,400.0,95.33462657613968,3.87972841901067
Alger,MI,59406.0,26003,8813.0,7403.0,400.0,84.0009077499149,4.538749574492227
Allegan,MI,80255.0,26005,120913.0,113913.0,6118.0,94.21071348821052,5.059836411303995
Alpena,MI,51909.0,26007,28908.0,27065.0,1464.0,93.62460218624602,5.06434205064342
Antrim,MI,71421.0,26009,23876.0,22474.0,1260.0,94.127994638968,5.277265873680684
Arenac,MI,56989.0,26011,15054.0,13997.0,935.0,92.9786103361233,6.210973827554138
Baraga,MI,55117.0,26013,8249.0,6906.0,325.0,83.71923869559946,3.939871499575706
Barry,MI,77873.0,26015,62982.0,59373.0,3314.0,94.26979136896256,5.26182083769966
Bay,MI,60523.0,26017,103235.0,97655.0,4822.0,94.59485639560226,4.670896498280622
Benzie,MI,72603.0,26019,18177.0,16769.0,1218.0,92.25394729603345,6.700775705561974
Berrien,MI,63152.0,26021,153411.0,142746.0,9500.0,93.04808651270118,6.192515530177106
Branch,MI,61958.0,26023,44914.0,38759.0,4358.0,86.29603241750901,9.70298793249321
Calhoun,MI,60385.0,26025,133846.0,124481.0,7778.0,93.0031528771872,5.811156104777132
Cass,MI,68011.0,26027,51606.0,48230.0,3226.0,93.458125024222,6.251211099484556
Charlevoix,MI,76495.0,26029,26143.0,24260.0,1617.0,92.79730711854036,6.185212102666106
Cheboygan,MI,61619.0,26031,25778.0,23994.0,1590.0,93.079370005431,6.16805027542866
Chippewa,MI,60631.0,26033,36448.0,30921.0,2177.0,84.83593064091308,5.9728928884986825
Clare,MI,49805.0,26035,31109.0,27203.0,3613.0,87.44414799575686,11.614002378732842
Clinton,MI,85928.0,26037,79419.0,76107.0,2681.0,95.82971329278888,3.375766504237021
