Geography_Type_Description,Geography_Name,Sits_in_State,GeoID,Median_Household_Income,Data_Time_Period
County,Pittsylvania,VA,51143,54115.0,2019-2023
County,Powhatan,VA,51145,110667.0,2019-2023
County,Prince Edward,VA,51147,55082.0,2019-2023
County,Prince George,VA,51149,88225.0,2019-2023
County,Prince William,VA,51153,128873.0,2019-2023
County,Pulaski,VA,51155,60767.0,2019-2023
County,Rappahannock,VA,51157,98125.0,2019-2023
County,Richmond,VA,51159,64184.0,2019-2023
County,Roanoke,VA,51161,82931.0,2019-2023
County,Rockbridge,VA,51163,63975.0,2019-2023
County,Rockingham,VA,51165,78468.0,2019-2023
County,Russell,VA,51167,49020.0,2019-2023
County,Scott,VA,51169,45136.0,2019-2023
County,Shenandoah,VA,51171,64437.0,2019-2023
County,Smyth,VA,51173,46859.0,2019-2023
County,Southampton,VA,51175,68465.0,2019-2023
County,Spotsylvania,VA,51177,109576.0,2019-2023
County,Stafford,VA,51179,133792.0,2019-2023
County,Surry,VA,51181,71458.0,2019-2023
County,Sussex,VA,51183,62821.0,2019-2023
County,Tazewell,VA,51185,45788.0,2019-2023
County,Warren,VA,51187,84331.0,2019-2023
County,Washington,VA,51191,62774.0,2019-2023
County,Westmoreland,VA,51193,59766.0,2019-2023
County,Wise,VA,51195,50740.0,2019-2023
County,Wythe,VA,51197,55359.0,2019-2023
County,York,VA,51199,108326.0,2019-2023
County,Alexandria,VA,51510,113638.0,2019-2023
County,Bristol,VA,51520,44706.0,2019-2023
County,Buena Vista,VA,51530,54458.0,2019-2023
County,Charlottesville,VA,51540,69829.0,2019-2023
County,Chesapeake,VA,51550,94189.0,2019-2023
County,Colonial Heights,VA,51570,76250.0,2019-2023
County,Covington,VA,51580,42724.0,2019-2023
County,Danville,VA,51590,42778.0,2019-2023
County,Emporia,VA,51595,49375.0,2019-2023
County,Fairfax,VA,51600,132774.0,2019-2023
County,Falls Church,VA,51610,154734.0,2019-2023
County,Franklin,VA,51620,65125.0,2019-2023
County,Fredericksburg,VA,51630,85368.0,2019-2023
County,Galax,VA,51640,41438.0,2019-2023
County,Hampton,VA,51650,67758.0,2019-2023
County,Harrisonburg,VA,51660,59752.0,2019-2023
County,Hopewell,VA,51670,48681.0,2019-2023
County,Lexington,VA,51678,89598.0,2019-2023
County,Lynchburg,VA,51680,59808.0,2019-2023
County,Manassas,VA,51683,117919.0,2019-2023
County,Manassas Park,VA,51685,100668.0,2019-2023
County,Martinsville,VA,51690,42434.0,2019-2023
County,Newport News,VA,51700,66718.0,2019-2023
County,Norfolk,VA,51710,64017.0,2019-2023
County,Norton,VA,51720,38497.0,2019-2023
County,Petersburg,VA,51730,50741.0,2019-2023
County,Poquoson,VA,51735,120919.0,2019-2023
County,Portsmouth,VA,51740,58972.0,2019-2023
County,Radford,VA,51750,52791.0,2019-2023
County,Richmond,VA,51760,62671.0,2019-2023
County,Roanoke,VA,51770,52671.0,2019-2023
County,Salem,VA,51775,66716.0,2019-2023
County,Staunton,VA,51790,62586.0,2019-2023
County,Suffolk,VA,51800,90089.0,2019-2023
County,Virginia Beach,VA,51810,90685.0,2019-2023
County,Waynesboro,VA,51820,56364.0,2019-2023
County,Williamsburg,VA,51830,70206.0,2019-2023
County,Winchester,VA,51840,64648.0,2019-2023
County,Adams,WA,53001,65042.0,2019-2023
County,Asotin,WA,53003,69107.0,2019-2023
County,Benton,WA,53005,87316.0,2019-2023
County,Chelan,WA,53007,78306.0,2019-2023
County,Clallam,WA,53009,67999.0,2019-2023
County,Clark,WA,53011,94948.0,2019-2023
County,Columbia,WA,53013,71528.0,2019-2023
County,Cowlitz,WA,53015,72932.0,2019-2023
County,Douglas,WA,53017,80374.0,2019-2023
County,Ferry,WA,53019,54650.0,2019-2023
County,Franklin,WA,53021,82755.0,2019-2023
County,Garfield,WA,53023,62411.0,2019-2023
County,Grant,WA,53025,71115.0,2019-2023
County,Grays Harbor,WA,53027,63539.0,2019-2023
County,Island,WA,53029,88358.0,2019-2023
County,Jefferson,WA,53031,71143.0,2019-2023
County,King,WA,53033,122148.0,2019-2023
County,Kitsap,WA,53035,98546.0,2019-2023
County,Kittitas,WA,53037,69928.0,2019-2023
County,Klickitat,WA,53039,70400.0,2019-2023
County,Lewis,WA,53041,69690.0,2019-2023
County,Lincoln,WA,53043,71227.0,2019-2023
County,Mason,WA,53045,78359.0,2019-2023
County,Okanogan,WA,53047,60293.0,2019-2023
County,Pacific,WA,53049,62350.0,2019-2023
County,Pend Oreille,WA,53051,63750.0,2019-2023
County,Pierce,WA,53053,96632.0,2019-2023
County,San Juan,WA,53055,83682.0,2019-2023
County,Skagit,WA,53057,85474.0,2019-2023
County,Skamania,WA,53059,90085.0,2019-2023
County,Snohomish,WA,53061,107982.0,2019-2023
County,Spokane,WA,53063,73513.0,2019-2023
County,Stevens,WA,53065,67405.0,2019-2023
County,Thurston,WA,53067,93985.0,2019-2023
County,Wahkiakum,WA,53069,57091.0,2019-2023
County,Walla Walla,WA,53071,72212.0,2019-2023
County,Whatcom,WA,53073,80989.0,2019-2023
County,Whitman,WA,53075,52893.0,2019-2023
County,Yakima,WA,53077,68015.0,2019-2023
County,Barbour,WV,54001,48347.0,2019-2023
County,Berkeley,WV,54003,77329.0,2019-2023
County,Boone,WV,54005,56152.0,2019-2023
County,Braxton,WV,54007,44449.0,2019-2023
County,Brooke,WV,54009,52116.0,2019-2023
County,Cabell,WV,54011,52828.0,2019-2023
County,Calhoun,WV,54013,41421.0,2019-2023
County,Clay,WV,54015,42790.0,2019-2023
County,Doddridge,WV,54017,61164.0,2019-2023
County,Fayette,WV,54019,52672.0,2019-2023
County,Gilmer,WV,54021,50991.0,2019-2023
County,Grant,WV,54023,61530.0,2019-2023
County,Greenbrier,WV,54025,48662.0,2019-2023
County,Hampshire,WV,54027,60299.0,2019-2023
County,Hancock,WV,54029,61017.0,2019-2023
County,Hardy,WV,54031,49302.0,2019-2023
County,Harrison,WV,54033,58326.0,2019-2023
County,Jackson,WV,54035,55671.0,2019-2023
County,Jefferson,WV,54037,95523.0,2019-2023
County,Kanawha,WV,54039,58887.0,2019-2023
County,Lewis,WV,54041,52279.0,2019-2023
County,Lincoln,WV,54043,48593.0,2019-2023
County,Logan,WV,54045,47237.0,2019-2023
County,McDowell,WV,54047,29980.0,2019-2023
County,Marion,WV,54049,67537.0,2019-2023
County,Marshall,WV,54051,60329.0,2019-2023
County,Mason,WV,54053,53454.0,2019-2023
County,Mercer,WV,54055,47799.0,2019-2023
County,Mineral,WV,54057,68049.0,2019-2023
County,Mingo,WV,54059,39527.0,2019-2023
County,Monongalia,WV,54061,62704.0,2019-2023
County,Monroe,WV,54063,54508.0,2019-2023
County,Morgan,WV,54065,63805.0,2019-2023
County,Nicholas,WV,54067,49280.0,2019-2023
County,Ohio,WV,54069,57867.0,2019-2023
County,Pendleton,WV,54071,61738.0,2019-2023
County,Pleasants,WV,54073,61038.0,2019-2023
County,Pocahontas,WV,54075,41200.0,2019-2023
County,Preston,WV,54077,61373.0,2019-2023
County,Putnam,WV,54079,77871.0,2019-2023
County,Raleigh,WV,54081,52055.0,2019-2023
County,Randolph,WV,54083,55057.0,2019-2023
County,Ritchie,WV,54085,50256.0,2019-2023
County,Roane,WV,54087,45194.0,2019-2023
County,Summers,WV,54089,42544.0,2019-2023
County,Taylor,WV,54091,56807.0,2019-2023
County,Tucker,WV,54093,53475.0,2019-2023
County,Tyler,WV,54095,58293.0,2019-2023
County,Upshur,WV,54097,51859.0,2019-2023
County,Wayne,WV,54099,55539.0,2019-2023
County,Webster,WV,54101,42061.0,2019-2023
County,Wetzel,WV,54103,53341.0,2019-2023
County,Wirt,WV,54105,54688.0,2019-2023
County,Wood,WV,54107,56193.0,2019-2023
County,Wyoming,WV,54109,48038.0,2019-2023
County,Adams,WI,55001,59153.0,2019-2023
County,Ashland,WI,55003,57645.0,2019-2023
County,Barron,WI,55005,64619.0,2019-2023
County,Bayfield,WI,55007,69609.0,2019-2023
County,Brown,WI,55009,77490.0,2019-2023
County,Buffalo,WI,55011,68722.0,2019-2023
County,Burnett,WI,55013,61664.0,2019-2023
County,Calumet,WI,55015,87700.0,2019-2023
County,Chippewa,WI,55017,74009.0,2019-2023
County,Clark,WI,55019,66250.0,2019-2023
County,Columbia,WI,55021,82792.0,2019-2023
County,Crawford,WI,55023,63496.0,2019-2023
County,Dane,WI,55025,88108.0,2019-2023
County,Dodge,WI,55027,73992.0,2019-2023
County,Door,WI,55029,71785.0,2019-2023
County,Douglas,WI,55031,72579.0,2019-2023
County,Dunn,WI,55033,71785.0,2019-2023
County,Eau Claire,WI,55035,71834.0,2019-2023
County,Florence,WI,55037,62786.0,2019-2023
County,Fond du Lac,WI,55039,73154.0,2019-2023
County,Forest,WI,55041,59727.0,2019-2023
County,Grant,WI,55043,64349.0,2019-2023
County,Green,WI,55045,80248.0,2019-2023
County,Green Lake,WI,55047,66917.0,2019-2023
County,Iowa,WI,55049,83372.0,2019-2023
County,Iron,WI,55051,59058.0,2019-2023
County,Jackson,WI,55053,65508.0,2019-2023
County,Jefferson,WI,55055,80604.0,2019-2023
County,Juneau,WI,55057,65150.0,2019-2023
County,Kenosha,WI,55059,79412.0,2019-2023
County,Kewaunee,WI,55061,80085.0,2019-2023
County,La Crosse,WI,55063,70704.0,2019-2023
County,Lafayette,WI,55065,72091.0,2019-2023
County,Langlade,WI,55067,57258.0,2019-2023
County,Lincoln,WI,55069,67726.0,2019-2023
County,Manitowoc,WI,55071,68611.0,2019-2023
County,Marathon,WI,55073,76185.0,2019-2023
County,Marinette,WI,55075,63401.0,2019-2023
County,Marquette,WI,55077,63471.0,2019-2023
County,Menominee,WI,55078,59528.0,2019-2023
County,Milwaukee,WI,55079,62118.0,2019-2023
County,Monroe,WI,55081,68213.0,2019-2023
County,Oconto,WI,55083,75886.0,2019-2023
County,Oneida,WI,55085,69621.0,2019-2023
County,Outagamie,WI,55087,82857.0,2019-2023
County,Ozaukee,WI,55089,96734.0,2019-2023
County,Pepin,WI,55091,74536.0,2019-2023
County,Pierce,WI,55093,88802.0,2019-2023
County,Polk,WI,55095,76208.0,2019-2023
County,Portage,WI,55097,73284.0,2019-2023
County,Price,WI,55099,58720.0,2019-2023
County,Racine,WI,55101,75331.0,2019-2023
County,Richland,WI,55103,62649.0,2019-2023
County,Rock,WI,55105,74390.0,2019-2023
County,Rusk,WI,55107,58322.0,2019-2023
County,St. Croix,WI,55109,102482.0,2019-2023
County,Sauk,WI,55111,77648.0,2019-2023
County,Sawyer,WI,55113,59055.0,2019-2023
County,Shawano,WI,55115,67032.0,2019-2023
County,Sheboygan,WI,55117,71898.0,2019-2023
County,Taylor,WI,55119,63142.0,2019-2023
County,Trempealeau,WI,55121,71295.0,2019-2023
County,Vernon,WI,55123,69556.0,2019-2023
County,Vilas,WI,55125,67132.0,2019-2023
County,Walworth,WI,55127,77359.0,2019-2023
County,Washburn,WI,55129,61270.0,2019-2023
County,Washington,WI,55131,95851.0,2019-2023
County,Waukesha,WI,55133,104100.0,2019-2023
County,Waupaca,WI,55135,71189.0,2019-2023
County,Waushara,WI,55137,64968.0,2019-2023
County,Winnebago,WI,55139,72873.0,2019-2023
County,Wood,WI,55141,66417.0,2019-2023
County,Albany,WY,56001,59881.0,2019-2023
County,Big Horn,WY,56003,60547.0,2019-2023
County,Campbell,WY,56005,95253.0,2019-2023
County,Carbon,WY,56007,66721.0,2019-2023
County,Converse,WY,56009,79164.0,2019-2023
County,Crook,WY,56011,71209.0,2019-2023
County,Fremont,WY,56013,64646.0,2019-2023
County,Goshen,WY,56015,64882.0,2019-2023
County,Hot Springs,WY,56017,64375.0,2019-2023
County,Johnson,WY,56019,63905.0,2019-2023
County,Laramie,WY,56021,77884.0,2019-2023
County,Lincoln,WY,56023,86092.0,2019-2023
County,Natrona,WY,56025,71247.0,2019-2023
County,Niobrara,WY,56027,48987.0,2019-2023
County,Park,WY,56029,70533.0,2019-2023
County,Platte,WY,56031,66299.0,2019-2023
County,Sheridan,WY,56033,70855.0,2019-2023
County,Sublette,WY,56035,82791.0,2019-2023
County,Sweetwater,WY,56037,76464.0,2019-2023
County,Teton,WY,56039,112681.0,2019-2023
County,Uinta,WY,56041,82672.0,2019-2023
County,Washakie,WY,56043,62648.0,2019-2023
County,Weston,WY,56045,87545.0,2019-2023
County,Adjuntas,PR,72001,18605.0,2019-2023
County,Aguada,PR,72003,21694.0,2019-2023
County,Aguadilla,PR,72005,19826.0,2019-2023
County,Aguas Buenas,PR,72007,22361.0,2019-2023
County,Aibonito,PR,72009,21714.0,2019-2023
County,Añasco,PR,72011,23591.0,2019-2023
County,Arecibo,PR,72013,23175.0,2019-2023
County,Arroyo,PR,72015,18931.0,2019-2023
County,Barceloneta,PR,72017,21750.0,2019-2023
County,Barranquitas,PR,72019,22167.0,2019-2023
County,Bayamón,PR,72021,30729.0,2019-2023
County,Cabo Rojo,PR,72023,25720.0,2019-2023
County,Caguas,PR,72025,30113.0,2019-2023
County,Camuy,PR,72027,26094.0,2019-2023
County,Canóvanas,PR,72029,27278.0,2019-2023
County,Carolina,PR,72031,35126.0,2019-2023
County,Cataño,PR,72033,24307.0,2019-2023
County,Cayey,PR,72035,28461.0,2019-2023
County,Ceiba,PR,72037,23204.0,2019-2023
County,Ciales,PR,72039,20614.0,2019-2023
County,Cidra,PR,72041,27149.0,2019-2023
County,Coamo,PR,72043,20797.0,2019-2023
County,Comerío,PR,72045,17254.0,2019-2023
County,Corozal,PR,72047,23933.0,2019-2023
County,Culebra,PR,72049,27614.0,2019-2023
County,Dorado,PR,72051,33388.0,2019-2023
County,Fajardo,PR,72053,25170.0,2019-2023
County,Florida,PR,72054,21213.0,2019-2023
County,Guánica,PR,72055,16210.0,2019-2023
County,Guayama,PR,72057,20273.0,2019-2023
County,Guayanilla,PR,72059,21400.0,2019-2023
County,Guaynabo,PR,72061,46048.0,2019-2023
County,Gurabo,PR,72063,39532.0,2019-2023
County,Hatillo,PR,72065,28001.0,2019-2023
County,Hormigueros,PR,72067,24862.0,2019-2023
County,Humacao,PR,72069,26083.0,2019-2023
County,Isabela,PR,72071,20484.0,2019-2023
County,Jayuya,PR,72073,18413.0,2019-2023
County,Juana Díaz,PR,72075,23823.0,2019-2023
County,Juncos,PR,72077,28196.0,2019-2023
County,Lajas,PR,72079,18920.0,2019-2023
County,Lares,PR,72081,19323.0,2019-2023
County,Las Marías,PR,72083,16170.0,2019-2023
County,Las Piedras,PR,72085,25697.0,2019-2023
County,Loíza,PR,72087,22500.0,2019-2023
County,Luquillo,PR,72089,23769.0,2019-2023
County,Manatí,PR,72091,20352.0,2019-2023
County,Maricao,PR,72093,20541.0,2019-2023
County,Maunabo,PR,72095,19363.0,2019-2023
County,Mayagüez,PR,72097,17963.0,2019-2023
County,Moca,PR,72099,21415.0,2019-2023
County,Morovis,PR,72101,23010.0,2019-2023
County,Naguabo,PR,72103,21416.0,2019-2023
County,Naranjito,PR,72105,21399.0,2019-2023
County,Orocovis,PR,72107,19062.0,2019-2023
County,Patillas,PR,72109,23422.0,2019-2023
County,Peñuelas,PR,72111,20959.0,2019-2023
County,Ponce,PR,72113,18827.0,2019-2023
County,Quebradillas,PR,72115,23624.0,2019-2023
County,Rincón,PR,72117,25223.0,2019-2023
County,Río Grande,PR,72119,26745.0,2019-2023
County,Sabana Grande,PR,72121,20564.0,2019-2023
County,Salinas,PR,72123,21611.0,2019-2023
County,San Germán,PR,72125,17921.0,2019-2023
County,San Juan,PR,72127,26981.0,2019-2023
County,San Lorenzo,PR,72129,21320.0,2019-2023
County,San Sebastián,PR,72131,17834.0,2019-2023
County,Santa Isabel,PR,72133,23197.0,2019-2023
County,Toa Alta,PR,72135,33349.0,2019-2023
County,Toa Baja,PR,72137,29648.0,2019-2023
County,Trujillo Alto,PR,72139,38773.0,2019-2023
County,Utuado,PR,72141,17624.0,2019-2023
County,Vega Alta,PR,72143,25235.0,2019-2023
County,Vega Baja,PR,72145,23877.0,2019-2023
County,Vieques,PR,72147,17531.0,2019-2023
County,Villalba,PR,72149,24882.0,2019-2023
County,Yabucoa,PR,72151,21279.0,2019-2023
County,Yauco,PR,72153,21918.0,2019-2023
