County,State,GeoID,Total_Population,Insured,Uninsured,Percent_Insured,Percent_Uninsured
Marion,KS,20115,11795.0,10684.0,825.0,90.58075455701568,6.994489190334888
Marshall,KS,20117,10001.0,9309.0,492.0,93.08069193080692,4.9195080491950804
Meade,KS,20119,3949.0,3524.0,336.0,89.23778171689035,8.508483160293745
Miami,KS,20121,34625.0,31848.0,2197.0,91.9797833935018,6.345126353790614
Mitchell,KS,20123,5767.0,5160.0,482.0,89.47459684411305,8.357898387376453
Montgomery,KS,20125,31143.0,27147.0,3567.0,87.16886619786149,11.453617185242269
Morris,KS,20127,5388.0,4921.0,365.0,91.33259094283594,6.774313288789903
Morton,KS,20129,2647.0,2290.0,288.0,86.5130336229694,10.880241783150737
Nemaha,KS,20131,10213.0,9458.0,496.0,92.60746107901694,4.85655537060609
Neosho,KS,20133,15715.0,13716.0,1811.0,87.27966910594974,11.52402163538021
Ness,KS,20135,2659.0,2361.0,238.0,88.79277924031591,8.950733358405415
Norton,KS,20137,5392.0,3982.0,419.0,73.85014836795251,7.7707715133531154
Osage,KS,20139,15780.0,14286.0,1299.0,90.53231939163499,8.2319391634981
Osborne,KS,20141,3473.0,3188.0,183.0,91.79383818024762,5.269219694788367
Ottawa,KS,20143,5782.0,5331.0,350.0,92.19993081978554,6.053268765133172
Pawnee,KS,20145,6220.0,4829.0,601.0,77.63665594855306,9.662379421221864
Phillips,KS,20147,4874.0,4506.0,293.0,92.44973327862127,6.011489536315142
Pottawatomie,KS,20149,25808.0,23959.0,1453.0,92.835554866708,5.630037197768134
Pratt,KS,20151,9120.0,8160.0,769.0,89.47368421052632,8.432017543859649
Rawlins,KS,20153,2533.0,2284.0,213.0,90.16975917883933,8.409001184366364
Reno,KS,20155,61693.0,53553.0,5368.0,86.80563435073671,8.701149238973628
Republic,KS,20157,4662.0,4291.0,303.0,92.04204204204204,6.4993564993565
Rice,KS,20159,9389.0,8606.0,617.0,91.66045372244116,6.571519863670253
Riley,KS,20161,71710.0,60351.0,4223.0,84.15981034723191,5.888997350439269
Rooks,KS,20163,4869.0,4426.0,231.0,90.9016225097556,4.74430067775724
Rush,KS,20165,2957.0,2710.0,171.0,91.64693946567468,5.782888062225228
Russell,KS,20167,6717.0,6028.0,589.0,89.7424445436951,8.768795593270804
Saline,KS,20169,53801.0,47843.0,5290.0,88.92585639672124,9.832530993847698
Scott,KS,20171,5071.0,4640.0,335.0,91.50069019917176,6.606192072569512
Sedgwick,KS,20173,524810.0,460316.0,56522.0,87.71098111697567,10.769992949829463
Seward,KS,20175,21640.0,18497.0,2983.0,85.47597042513864,13.784658040665434
Shawnee,KS,20177,178315.0,160357.0,14444.0,89.92905812747105,8.100271990578472
Sheridan,KS,20179,2442.0,2237.0,177.0,91.6052416052416,7.2481572481572485
Sherman,KS,20181,5919.0,5275.0,579.0,89.1197837472546,9.78205778003041
Smith,KS,20183,3579.0,3241.0,286.0,90.55602123498184,7.991058955015368
Stafford,KS,20185,4004.0,3609.0,297.0,90.13486513486514,7.417582417582418
Stanton,KS,20187,2018.0,1518.0,470.0,75.22299306243806,23.290386521308225
Stevens,KS,20189,5212.0,4201.0,903.0,80.60245587106677,17.325402916346892
Sumner,KS,20191,22386.0,20044.0,1952.0,89.53810417225051,8.719735549003842
Thomas,KS,20193,7913.0,6824.0,969.0,86.23783647162897,12.245671679514723
Trego,KS,20195,2778.0,2577.0,142.0,92.7645788336933,5.111591072714183
Wabaunsee,KS,20197,6961.0,6165.0,682.0,88.56486137049274,9.797442896135612
Wallace,KS,20199,1459.0,1352.0,83.0,92.66620973269363,5.68882796435915
Washington,KS,20201,5519.0,5139.0,282.0,93.11469469106723,5.109621308208009
Wichita,KS,20203,2115.0,1924.0,172.0,90.96926713947991,8.132387706855793
Wilson,KS,20205,8559.0,7849.0,582.0,91.70463839233555,6.799859796705222
Woodson,KS,20207,3118.0,2920.0,166.0,93.64977549711352,5.323925593329057
Wyandotte,KS,20209,167277.0,136411.0,29487.0,81.54797132899323,17.627647554654853
Adair,KY,21001,19016.0,17462.0,1297.0,91.82793437105595,6.820572149768616
Allen,KY,21003,21029.0,18788.0,2048.0,89.34328784060106,9.738931951115127
Anderson,KY,21005,24098.0,23119.0,870.0,95.93742219271309,3.6102581127064486
Ballard,KY,21007,7678.0,7257.0,298.0,94.51680125032561,3.8812190674654854
Barren,KY,21009,44670.0,40473.0,3551.0,90.60443250503694,7.9494067606895005
Bath,KY,21011,12812.0,11752.0,978.0,91.72650640024976,7.633468623165782
Bell,KY,21013,23878.0,21797.0,1572.0,91.28486472903928,6.583465951922271
Boone,KY,21015,137676.0,129523.0,7219.0,94.07812545396438,5.243470176356083
Bourbon,KY,21017,20174.0,19471.0,559.0,96.51531674432438,2.7708932289084958
Boyd,KY,21019,48043.0,44101.0,2183.0,91.79485044647502,4.543846137834856
Boyle,KY,21021,30708.0,27404.0,1765.0,89.2405887716556,5.747687898918849
Bracken,KY,21023,8427.0,7980.0,417.0,94.69562121751513,4.948380206479174
Breathitt,KY,21025,13438.0,12986.0,363.0,96.63640422681948,2.701294835541003
Breckinridge,KY,21027,20722.0,19061.0,1357.0,91.98436444358653,6.548595695396198
Bullitt,KY,21029,83209.0,80388.0,2422.0,96.60974173466812,2.9107428282998233
Butler,KY,21031,12373.0,11049.0,1145.0,89.29928069182898,9.254020851854845
Caldwell,KY,21033,12631.0,11277.0,1200.0,89.28034201567571,9.500435436624178
Calloway,KY,21035,37882.0,34887.0,2659.0,92.09387043978671,7.019164774827094
Campbell,KY,21037,93193.0,87766.0,4273.0,94.17660124687477,4.585108323586535
Carlisle,KY,21039,4763.0,4395.0,293.0,92.2737770312828,6.151585135418854
Carroll,KY,21041,10878.0,9555.0,1042.0,87.83783783783784,9.578966721823864
Carter,KY,21043,26515.0,24045.0,2192.0,90.68451819724685,8.267018668678107
Casey,KY,21045,15951.0,13783.0,1795.0,86.40837565042943,11.253212964704407
Christian,KY,21047,72599.0,57992.0,6149.0,79.87988815272938,8.46981363379661
Clark,KY,21049,37004.0,35202.0,1400.0,95.13025618852015,3.783374770295103
Clay,KY,21051,20105.0,17876.0,865.0,88.91320567023129,4.30241233523999
Clinton,KY,21053,9240.0,8548.0,561.0,92.5108225108225,6.071428571428571
Crittenden,KY,21055,8972.0,7847.0,898.0,87.46098974587606,10.008916629514044
Cumberland,KY,21057,5948.0,5239.0,626.0,88.08002689979824,10.524546065904506
Daviess,KY,21059,103195.0,96054.0,5541.0,93.08009108968459,5.369446194098551
Edmonson,KY,21061,12243.0,11298.0,864.0,92.28130360205832,7.057093849546679
Elliott,KY,21063,7336.0,5666.0,469.0,77.23555070883316,6.393129770992366
Estill,KY,21065,14079.0,13104.0,866.0,93.07479224376732,6.151005042971802
Fayette,KY,21067,321122.0,295011.0,21680.0,91.86882244131513,6.751328155654238
Fleming,KY,21069,15221.0,14014.0,1162.0,92.07016621772551,7.634189606464753
Floyd,KY,21071,35342.0,33214.0,1541.0,93.97883538000113,4.36025125912512
Franklin,KY,21073,51563.0,47485.0,3097.0,92.09122820627194,6.006244787929329
Fulton,KY,21075,6440.0,5497.0,450.0,85.35714285714285,6.987577639751552
Gallatin,KY,21077,8749.0,7822.0,864.0,89.40450337181393,9.875414333066637
Garrard,KY,21079,17346.0,16000.0,1247.0,92.24028594488642,7.188977285829585
Grant,KY,21081,25238.0,23692.0,1230.0,93.87431650685474,4.8736032966162135
Graves,KY,21083,36612.0,33311.0,2931.0,90.98383043810773,8.005571943625041
Grayson,KY,21085,26586.0,24070.0,2075.0,90.53637252689384,7.804859700594298
Green,KY,21087,11278.0,10164.0,974.0,90.12236212094344,8.636283028905835
Greenup,KY,21089,35639.0,33217.0,1943.0,93.20407418838911,5.451892589578832
Hancock,KY,21091,9032.0,8587.0,349.0,95.07307351638619,3.864038972542073
Hardin,KY,21093,111452.0,100737.0,5869.0,90.385995764993,5.2659440835516635
Harlan,KY,21095,26185.0,24540.0,1210.0,93.71777735344664,4.620966202024059
Harrison,KY,21097,18971.0,18111.0,678.0,95.46676506246376,3.573875915871594
Hart,KY,21099,19470.0,17268.0,1945.0,88.69029275808937,9.989727786337955
Henderson,KY,21101,44493.0,41676.0,2039.0,93.6686669813229,4.582743352886971
Henry,KY,21103,15774.0,14456.0,1224.0,91.64447825535692,7.759604412324078
Hickman,KY,21105,4470.0,3997.0,341.0,89.41834451901566,7.628635346756152
Hopkins,KY,21107,45143.0,42018.0,2145.0,93.07755355204573,4.751567241875817
Jackson,KY,21109,13003.0,12222.0,673.0,93.99369376297777,5.175728677997385
Jefferson,KY,21111,777392.0,726287.0,42829.0,93.42609648671456,5.50931833618046
Jessamine,KY,21113,53792.0,49942.0,3468.0,92.8428019036288,6.447055324211778
Johnson,KY,21115,22464.0,20617.0,1391.0,91.77795584045583,6.19212962962963
Kenton,KY,21117,169817.0,161035.0,7660.0,94.82855073402546,4.510738029761449
Knott,KY,21119,14046.0,13668.0,278.0,97.30884237505339,1.9792111633205183
Knox,KY,21121,30034.0,27612.0,1921.0,91.93580608643538,6.396084437637345
Larue,KY,21123,15028.0,14147.0,632.0,94.13760979504924,4.205483098216662
Laurel,KY,21125,62731.0,56671.0,5029.0,90.33970445234414,8.016770018013423
Lawrence,KY,21127,16171.0,15105.0,974.0,93.40795250757529,6.0231278214086945
Lee,KY,21129,7375.0,6181.0,319.0,83.81016949152541,4.3254237288135595
Leslie,KY,21131,10261.0,9713.0,217.0,94.65938992300946,2.1148036253776437
Letcher,KY,21133,21146.0,20131.0,787.0,95.20003783221414,3.7217440650714084
Lewis,KY,21135,13028.0,12174.0,708.0,93.4448879336813,5.434448879336813
Lincoln,KY,21137,24415.0,22846.0,1355.0,93.57362277288553,5.549866885111611
Livingston,KY,21139,8941.0,8478.0,409.0,94.82160832121687,4.574432390112962
Logan,KY,21141,27731.0,25111.0,2282.0,90.55208971908695,8.229057733222747
Lyon,KY,21143,8831.0,6962.0,352.0,78.83591892197938,3.985958555090024
McCracken,KY,21145,67584.0,62810.0,3696.0,92.93619791666666,5.46875
McCreary,KY,21147,16905.0,14070.0,1280.0,83.22981366459628,7.571724341910676
McLean,KY,21149,9127.0,8672.0,382.0,95.01479127862386,4.1853840254190855
Madison,KY,21151,94064.0,87898.0,5244.0,93.4448885864943,5.574927708794013
Magoffin,KY,21153,11495.0,10943.0,427.0,95.19791213571118,3.714658547194433
Marion,KY,21155,19680.0,18206.0,591.0,92.510162601626,3.0030487804878048
Marshall,KY,21157,31728.0,28986.0,2200.0,91.35779122541604,6.933938477054967
Martin,KY,21159,11181.0,9558.0,200.0,85.48430372954118,1.7887487702352205
Mason,KY,21161,16995.0,15716.0,1013.0,92.4742571344513,5.9605766401882905
Meade,KY,21163,30032.0,28212.0,1038.0,93.93979754928077,3.45631326584976
Menifee,KY,21165,6203.0,5815.0,328.0,93.7449621151056,5.287763985168467
Mercer,KY,21167,22824.0,21533.0,1098.0,94.34367332632317,4.8107255520504735
Metcalfe,KY,21169,10372.0,9506.0,792.0,91.65059776320864,7.635942923254917
Monroe,KY,21171,11318.0,10581.0,616.0,93.48824880720976,5.442657713376922
Montgomery,KY,21173,28271.0,25645.0,2243.0,90.71132963107071,7.933925223727495
Morgan,KY,21175,13938.0,11161.0,1067.0,80.07605108336921,7.655330750466351
Muhlenberg,KY,21177,30712.0,28188.0,1447.0,91.78171398801771,4.71151341495181
Nelson,KY,21179,47102.0,44345.0,2372.0,94.14674536113115,5.035879580484905
Nicholas,KY,21181,7655.0,7176.0,392.0,93.74265186152842,5.120836054866101
Ohio,KY,21183,23704.0,21987.0,1423.0,92.75649679379008,6.003206209922376
Oldham,KY,21185,68600.0,63055.0,1722.0,91.91690962099125,2.510204081632653
Owen,KY,21187,11270.0,10298.0,868.0,91.37533274179236,7.7018633540372665
Owsley,KY,21189,4021.0,3688.0,247.0,91.71847799054962,6.142750559562298
Pendleton,KY,21191,14683.0,13805.0,791.0,94.02029557992236,5.387182455901383
Perry,KY,21193,27847.0,26440.0,814.0,94.94739110137537,2.9231155959349304
Pike,KY,21195,57466.0,53889.0,2824.0,93.77544983120454,4.914210141648975
Powell,KY,21197,13057.0,12088.0,635.0,92.5786934211534,4.863291720915984
Pulaski,KY,21199,65503.0,60291.0,4297.0,92.04311252919713,6.560004885272431
Robertson,KY,21201,2239.0,2091.0,90.0,93.38990620812862,4.019651630192049
Rockcastle,KY,21203,16144.0,15052.0,781.0,93.23587710604559,4.8377106045589695
Rowan,KY,21205,24525.0,22733.0,1385.0,92.69317023445464,5.64729867482161
Russell,KY,21207,18117.0,16734.0,1162.0,92.36628580890876,6.413865430258873
Scott,KY,21209,58269.0,55130.0,2855.0,94.61291595874307,4.899689371707082
Shelby,KY,21211,48599.0,44461.0,2925.0,91.48542151073067,6.018642358896273
Simpson,KY,21213,19786.0,17763.0,1632.0,89.77559890831901,8.248256342868695
Spencer,KY,21215,19875.0,18885.0,885.0,95.01886792452831,4.452830188679245
Taylor,KY,21217,26205.0,24766.0,969.0,94.50868154932265,3.697767601602748
Todd,KY,21219,12330.0,9947.0,2215.0,80.67315490673155,17.96431467964315
Trigg,KY,21221,14211.0,12094.0,2031.0,85.10308915628738,14.291745830694532
Trimble,KY,21223,8531.0,8018.0,467.0,93.98663697104676,5.474153088735201
Union,KY,21225,13379.0,12514.0,711.0,93.53464384483145,5.314298527543165
Warren,KY,21227,137549.0,126769.0,9578.0,92.16279289562264,6.963336701829894
Washington,KY,21229,12091.0,10820.0,1128.0,89.48804896203788,9.329253163510048
Wayne,KY,21231,19592.0,18052.0,1266.0,92.1396488362597,6.461821151490405
Webster,KY,21233,12873.0,11831.0,746.0,91.90553872446205,5.795074963101064
Whitley,KY,21235,36755.0,33473.0,2781.0,91.07060263909672,7.566317507822065
Wolfe,KY,21237,6484.0,6214.0,144.0,95.83590376310919,2.2208513263417644
Woodford,KY,21239,27017.0,25576.0,1101.0,94.66632120516711,4.075211903616242
Acadia,LA,22001,57218.0,53156.0,3338.0,92.9008354014471,5.833828515502114
Allen,LA,22003,22552.0,17473.0,1544.0,77.47871585668676,6.846399432422845
Ascension,LA,22005,128593.0,119150.0,8352.0,92.6566764909443,6.494910298383272
Assumption,LA,22007,20720.0,18740.0,1799.0,90.44401544401545,8.682432432432433
Avoyelles,LA,22009,39176.0,33374.0,2748.0,85.18991219113742,7.014498672656728
Beauregard,LA,22011,36646.0,32683.0,2884.0,89.18572286197674,7.869890301806473
Bienville,LA,22013,12769.0,11355.0,1099.0,88.92630589709452,8.606782050278017
Bossier,LA,22015,129134.0,110820.0,12062.0,85.81783263896418,9.34068486998002
Caddo,LA,22017,232973.0,210456.0,17639.0,90.3349315156692,7.571263622823246
Calcasieu,LA,22019,208668.0,190802.0,15954.0,91.43807387812218,7.645638047041232
Caldwell,LA,22021,9563.0,8800.0,454.0,92.02133221792324,4.747464184879222
Cameron,LA,22023,5222.0,5052.0,147.0,96.74454232094982,2.8150134048257374
Catahoula,LA,22025,8738.0,6987.0,583.0,79.96108949416343,6.672007324330511
Claiborne,LA,22027,14019.0,11522.0,527.0,82.18845852057922,3.759183964619445
Concordia,LA,22029,18325.0,15503.0,1602.0,84.60027285129604,8.742155525238744
De Soto,LA,22031,26897.0,25073.0,1614.0,93.21857456221883,6.00066921961557
East Baton Rouge,LA,22033,452821.0,410089.0,39159.0,90.56315851075811,8.647787978031054
East Carroll,LA,22035,7195.0,5103.0,335.0,70.92425295343989,4.656011118832523
East Feliciana,LA,22037,19378.0,15574.0,1018.0,80.36949117555992,5.253380121787594
Evangeline,LA,22039,32162.0,28138.0,2614.0,87.48834027734593,8.127604004726074
Franklin,LA,22041,19590.0,17409.0,1192.0,88.86676875957122,6.084737110770801
Grant,LA,22043,22123.0,17084.0,1794.0,77.22279980111196,8.109207611987525
Iberia,LA,22045,69194.0,63352.0,5076.0,91.55707142237766,7.335896175969014
Iberville,LA,22047,29950.0,25012.0,2144.0,83.51252086811353,7.158597662771285
Jackson,LA,22049,14939.0,12924.0,1156.0,86.51181471316688,7.7381350826695225
Jefferson,LA,22051,432484.0,381960.0,46618.0,88.31771811211513,10.779127089094626
Jefferson Davis,LA,22053,32083.0,29681.0,1943.0,92.51316896798927,6.056166817317583
Lafayette,LA,22055,245075.0,222526.0,20329.0,90.79914311945323,8.295011731102724
Lafourche,LA,22057,96670.0,89404.0,6303.0,92.48370745836351,6.520119995862212
LaSalle,LA,22059,14804.0,13058.0,708.0,88.20589029991895,4.782491218589571
Lincoln,LA,22061,48160.0,44780.0,2706.0,92.98172757475083,5.618770764119602
Livingston,LA,22063,145583.0,131588.0,12847.0,90.38692704505334,8.824519346352252
Madison,LA,22065,9757.0,7658.0,802.0,78.48723993030646,8.219739674080149
Morehouse,LA,22067,24967.0,22668.0,1497.0,90.79184523571115,5.995914607281612
Natchitoches,LA,22069,37047.0,33646.0,2650.0,90.81976948200933,7.1530758226037205
Orleans,LA,22071,376035.0,340157.0,31392.0,90.45886686079754,8.348159080936615
Ouachita,LA,22073,158916.0,143296.0,12598.0,90.17090790102948,7.92745853155126
Plaquemines,LA,22075,23070.0,20649.0,1244.0,89.50585175552665,5.3922843519722585
Pointe Coupee,LA,22077,20438.0,18855.0,1444.0,92.25462374009199,7.065270574420198
Rapides,LA,22079,128470.0,114705.0,11211.0,89.2854362886277,8.726550945746087
Red River,LA,22081,7529.0,6721.0,617.0,89.26816310266967,8.194979412936645
Richland,LA,22083,19908.0,17411.0,1541.0,87.4573035965441,7.740606791239703
Sabine,LA,22085,22085.0,19959.0,1785.0,90.37355671270093,8.082408874801903
St. Bernard,LA,22087,44172.0,40348.0,3555.0,91.34293217422803,8.048084759576202
St. Charles,LA,22089,51863.0,47919.0,3409.0,92.39534928561788,6.573086786340937
St. Helena,LA,22091,10849.0,9761.0,964.0,89.97142593787446,8.88561157710388
St. James,LA,22093,19797.0,18309.0,1321.0,92.48370965297772,6.672728191140072
St. John the Baptist,LA,22095,41342.0,38073.0,2853.0,92.09278699627498,6.900972376759712
St. Landry,LA,22097,82128.0,75157.0,5852.0,91.51203000194818,7.125462692382623
St. Martin,LA,22099,51559.0,47751.0,3452.0,92.61428654551096,6.695242343722725
St. Mary,LA,22101,48455.0,44524.0,3241.0,91.88731813022392,6.688680218759674
St. Tammany,LA,22103,269331.0,246526.0,19318.0,91.5327236745863,7.172586891223068
Tangipahoa,LA,22105,135218.0,124315.0,9668.0,91.93672440059756,7.1499356594536225
Tensas,LA,22107,3992.0,3570.0,260.0,89.42885771543087,6.513026052104208
Terrebonne,LA,22109,107362.0,97904.0,8168.0,91.19055159181089,7.607905963003669
Union,LA,22111,20914.0,18721.0,1648.0,89.51420101367505,7.879889069522808
Vermilion,LA,22113,57031.0,52117.0,4159.0,91.38363346250284,7.292525117918325
Vernon,LA,22115,47764.0,39019.0,3280.0,81.69123189012646,6.867096558077213
Washington,LA,22117,45238.0,40062.0,3406.0,88.55829170166673,7.5290684822494365
Webster,LA,22119,36189.0,32793.0,2492.0,90.61593301832048,6.886070352869657
West Baton Rouge,LA,22121,27666.0,25404.0,1556.0,91.82389937106919,5.624231909202631
West Carroll,LA,22123,9622.0,8744.0,616.0,90.8750779463729,6.401995427146123
West Feliciana,LA,22125,15381.0,10838.0,600.0,70.46355893635004,3.9009167154281257
Winn,LA,22127,13506.0,10988.0,988.0,81.35643417740263,7.3152672886124686
Androscoggin,ME,23001,112323.0,103195.0,7518.0,91.87343642887032,6.69319729708074
Aroostook,ME,23003,67227.0,60819.0,5264.0,90.46811548931232,7.830187275945677
Cumberland,ME,23005,305940.0,287820.0,14186.0,94.07727005295156,4.6368569000457605
Franklin,ME,23007,30145.0,27093.0,2844.0,89.87560126057389,9.434400398075967
Hancock,ME,23009,56084.0,49902.0,5659.0,88.97724841309464,10.09022181014193
Kennebec,ME,23011,125614.0,115524.0,8282.0,91.96745585683125,6.593214132182719
Knox,ME,23013,40860.0,36797.0,2481.0,90.05628976994616,6.071953010279001
Lincoln,ME,23015,35840.0,32732.0,2654.0,91.328125,7.405133928571428
Oxford,ME,23017,58728.0,53192.0,4912.0,90.57349134995232,8.363983108568315
Penobscot,ME,23019,153571.0,140711.0,10890.0,91.62602314239017,7.09118258004441
Piscataquis,ME,23021,17125.0,15193.0,1685.0,88.71824817518248,9.83941605839416
Sagadahoc,ME,23023,37093.0,34899.0,1980.0,94.08513735745288,5.337934381150082
Somerset,ME,23025,50852.0,46339.0,3926.0,91.12522614646424,7.720443640368127
Waldo,ME,23027,40006.0,36039.0,3757.0,90.08398740188971,9.391091336299555
Washington,ME,23029,31261.0,27716.0,3008.0,88.65999168292761,9.622212981030676
York,ME,23031,214731.0,201474.0,11316.0,93.82622909593864,5.269849253251743
Allegany,MD,24001,67762.0,60381.0,2569.0,89.10746436055607,3.7912104129157935
Anne Arundel,MD,24003,590936.0,545791.0,26481.0,92.36042481757754,4.481195933231348
Baltimore,MD,24005,849586.0,796446.0,46085.0,93.74518883314931,5.424406711033374
Calvert,MD,24009,93791.0,89161.0,3074.0,95.06349223273021,3.2774999733449905
Caroline,MD,24011,33406.0,30700.0,2343.0,91.89965874393822,7.013710111955936
Carroll,MD,24013,174318.0,167015.0,4852.0,95.81053018047476,2.783418809302539
Cecil,MD,24015,104366.0,99196.0,3902.0,95.04627943966426,3.7387654983423726
Charles,MD,24017,168710.0,158723.0,7299.0,94.08037460731433,4.326358840614072
Dorchester,MD,24019,32612.0,30541.0,1742.0,93.64957684287992,5.341592052005397
Frederick,MD,24021,280341.0,264836.0,12767.0,94.46923568083156,4.554096618047307
Garrett,MD,24023,28713.0,26633.0,1695.0,92.75589454254171,5.903249399226831
Harford,MD,24025,262509.0,250544.0,9613.0,95.44206103409788,3.6619696848489003
Howard,MD,24027,333916.0,316525.0,13224.0,94.79180392673607,3.960277435043544
Kent,MD,24029,19265.0,17885.0,1008.0,92.83675058396055,5.2322865299766415
Montgomery,MD,24031,1057586.0,976593.0,71671.0,92.34171027226155,6.776848407599949
